bioguide,candidate_id,cycle,totals_source,active_through,address_city,address_state,address_street_1,address_street_2,address_zip,all_other_loans,candidate_contribution,candidate_election_year,candidate_inactive,candidate_status,cash_on_hand_end_period,contribution_refunds,contributions,coverage_end_date,coverage_start_date,cycles,debts_owed_by_committee,disbursements,district,district_number,election_districts,election_full,election_year,election_years,exempt_legal_accounting_disbursement,federal_funds,federal_funds_flag,first_file_date,fundraising_disbursements,has_raised_funds,incumbent_challenge,incumbent_challenge_full,individual_contributions,individual_itemized_contributions,individual_unitemized_contributions,is_election,last_beginning_image_number,last_cash_on_hand_end_period,last_debts_owed_by_committee,last_debts_owed_to_committee,last_f2_date,last_file_date,last_net_contributions,last_net_operating_expenditures,last_report_type_full,last_report_year,load_date,loan_repayments,loan_repayments_candidate_loans,loan_repayments_other_loans,loans,loans_made_by_candidate,name,net_contributions,net_operating_expenditures,office,office_full,offsets_to_fundraising_expenditures,offsets_to_legal_accounting,offsets_to_operating_expenditures,operating_expenditures,other_disbursements,other_political_committee_contributions,other_receipts,party,party_full,political_party_committee_contributions,receipts,refunded_individual_contributions,refunded_other_political_committee_contributions,refunded_political_party_committee_contributions,state,state_full,total_offsets_to_operating_expenditures,transaction_coverage_date,transfers_from_other_authorized_committee,transfers_to_other_authorized_committee,two_year_period
J000307,H2MI10150,2026,candidate,,,,,,,0.0,0.0,2026,,,,535.0,260944.38,2025-06-30T00:00:00,2025-01-01T00:00:00,,,754401.17,,,,True,,,0.0,0.0,,,0.0,,,,37944.38,15831.58,22112.8,,202507149762815527,496427.67,0.0,0.0,,,61407.97,91773.17,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,260409.38,225012.22,,,0.0,0.0,2297.02,227309.24,524191.36,218000.0,0.0,,,5000.0,516147.81,535.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,252906.41,2365.57,
J000312,S4WV00332,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K000376,H0PA03271,2026,candidate,,,,,,,0.0,0.0,2026,,,,583.65,381264.89,2025-06-30T00:00:00,2025-01-01T00:00:00,,,309380.25,,,,True,,,0.0,0.0,,,0.0,,,,93097.83,92606.7,491.13,,202508069789390476,1114592.6,90000.0,0.0,,,254343.16,99024.29,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,380681.24,211925.02,,,0.0,0.0,20.14,211945.16,96851.44,288167.06,0.04,,,0.0,381285.07,583.65,0.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,0.0,
K000385,H2IL02172,2026,candidate,,,,,,,0.0,207.25,2026,,,,7000.0,452212.39,2025-06-30T00:00:00,2025-01-01T00:00:00,,,2449781.7,,,,True,,,0.0,0.0,,,0.0,,,,139755.14,120954.85,18800.29,,202507159763324254,20513.62,0.0,0.0,,,260772.61,90274.44,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,445212.39,206940.33,,,0.0,0.0,709.68,207650.01,84050.0,312250.0,2262.28,,,0.0,455184.35,-500.0,7500.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,2151081.69,
K000392,H2TN07103,2026,candidate,,,,,,,0.0,0.0,2026,,,,1500.0,957302.1,2025-06-30T00:00:00,2025-01-01T00:00:00,,,449032.91,,,,True,,,0.0,0.0,,,0.0,,,,539302.1,538409.43,892.67,,202507159763198753,2621543.11,206500.0,0.0,,,369942.67,200840.2,JULY QUARTERLY,2025,,30000.0,30000.0,0.0,0.0,0.0,,955802.1,379067.65,,,0.0,0.0,3240.26,382307.91,225.0,418000.0,15572.85,,,0.0,1011115.21,1500.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,35000.0,35000.0,
K000398,H0NJ07261,2026,candidate,,,,,,,0.0,0.0,2026,,,,8514.92,1243050.59,2025-06-30T00:00:00,2025-01-01T00:00:00,,,441475.9,,,,True,,,0.0,0.0,,,0.0,,,,775710.68,686101.29,89609.39,,202507159762990849,1509019.86,22664.16,0.0,,,576998.3,201112.51,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,1234535.67,432656.98,,,0.0,0.0,304.0,432960.98,0.0,462339.91,0.0,,,5000.0,1902209.09,8514.92,0.0,0.0,,,0.0,2025-06-30T00:00:00,658854.5,0.0,
K000402,H4NY26078,2026,candidate,,,,,,,0.0,0.0,2026,,,,1100.0,713174.55,2025-06-30T00:00:00,2025-01-01T00:00:00,,,374537.46,,,,True,,,0.0,0.0,,,0.0,,,,507624.55,480059.33,27565.22,,202507159763544318,681418.41,0.0,0.0,,,368927.65,133255.02,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,712074.55,297132.99,,,0.0,0.0,3683.25,300816.24,72621.22,205550.0,33.52,,,0.0,716891.32,1000.0,100.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,0.0,
L000273,H0NM03102,2026,candidate,,,,,,,0.0,0.0,2026,,,,170.0,372372.1,2025-06-30T00:00:00,2025-01-01T00:00:00,,,298237.7,,,,True,,,0.0,0.0,,,0.0,,,,340872.1,302392.5,38479.6,,202507159763153638,483701.84,0.0,0.0,,,185840.5,153773.4,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,372202.1,278925.83,,,0.0,0.0,1141.87,280067.7,18000.0,31500.0,0.0,,,0.0,374013.97,170.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,500.0,0.0,
L000560,H0WA02080,2026,candidate,,,,,,,0.0,0.0,2026,,,,-1600.0,517863.24,2025-06-30T00:00:00,2025-01-01T00:00:00,,,350846.19,,,,True,,,0.0,0.0,,,0.0,,,,193863.24,154130.0,39733.24,,202507159762972555,414454.25,0.0,0.0,,,331289.24,188182.52,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,519463.24,340163.49,,,0.0,0.0,0.25,340163.74,12282.45,324000.0,0.48,,,0.0,517863.97,-1600.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,0.0,
L000571,S0WY00137,2026,candidate,,,,,,,0.0,0.0,2026,,,,20385.25,1667207.2,2025-06-30T00:00:00,2021-01-01T00:00:00,,,902249.13,,,,True,,,0.0,0.0,,,0.0,,,,696354.8,609618.76,86736.04,,202305039581394941,1301555.08,0.0,0.0,,,344580.99,122542.79,YEAR-END,2025,,140500.0,140500.0,0.0,0.0,0.0,,1646821.95,728613.88,,,0.0,0.0,0.0,728613.88,7750.0,970852.4,1000.0,,,0.0,2089353.98,10385.25,10000.0,0.0,,,0.0,2025-06-30T00:00:00,421146.78,5000.0,
L000582,H4CA33119,2026,candidate,,,,,,,0.0,0.0,2026,,,,0.0,463708.22,2025-06-30T00:00:00,2025-01-01T00:00:00,,,320848.56,,,,True,,,0.0,0.0,,,0.0,,,,319429.05,309548.79,9880.26,,202507159763506827,914902.55,60757.55,0.0,,,258610.69,104511.52,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,463708.22,186133.56,,,0.0,0.0,0.0,186133.56,134715.0,144279.17,7462.34,,,0.0,560744.36,0.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,89573.8,0.0,
L000593,H8CA49058,2026,candidate,,,,,,,0.0,0.0,2026,,,,3499.34,1309841.97,2025-06-30T00:00:00,2025-01-01T00:00:00,,,591621.18,,,,True,,,0.0,0.0,,,0.0,,,,1131201.9,1018774.32,112427.58,,202507159763250401,1073471.39,0.0,0.0,,,642039.62,324707.2,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,1306342.63,572016.4,,,0.0,0.0,15350.94,587367.34,754.5,177598.0,1162.68,,,1042.07,1395355.59,3499.34,0.0,0.0,,,0.0,2025-06-30T00:00:00,69000.0,0.0,
L000598,H2NY01190,2026,candidate,,,,,,,0.0,0.0,2026,,,,1312.68,625769.3,2025-06-30T00:00:00,2025-01-01T00:00:00,,,200479.05,,,,True,,,0.0,0.0,,,0.0,,,,339269.3,316891.77,22377.53,,202507149762830465,1742196.43,0.0,0.0,,,263398.36,84431.07,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,624456.62,175981.74,,,0.0,0.0,22184.64,198166.38,0.0,286500.0,17174.84,,,0.0,1266597.82,1312.68,0.0,0.0,,,0.0,2025-06-30T00:00:00,601469.04,999.99,
L000602,H2PA18200,2026,candidate,,,,,,,0.0,0.0,2026,,,,899.33,395099.71,2025-06-30T00:00:00,2025-01-01T00:00:00,,,134972.5,,,,True,,,0.0,0.0,,,0.0,,,,322499.71,248924.14,73575.57,,202507159762870633,1278137.51,0.0,0.0,,,216506.76,88535.46,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,394200.38,134031.53,,,0.0,0.0,41.64,134073.17,0.0,72600.0,6389.55,,,0.0,401530.9,899.33,0.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,0.0,
M000133,S4MA00028,2026,candidate,,,,,,,0.0,0.0,2026,,,,39197.4,2614998.35,2025-06-30T00:00:00,2021-01-01T00:00:00,,,3210651.6,,,,True,,,0.0,0.0,,,0.0,,,,2219398.35,1670586.49,548811.86,,202301319575486534,2540641.76,0.0,0.0,,,445227.06,438289.03,YEAR-END,2025,,0.0,0.0,0.0,0.0,0.0,,2575800.95,2741694.14,,,0.0,0.0,111876.86,2853571.0,317883.2,395600.0,306501.49,,,0.0,4099316.76,36697.4,2500.0,0.0,,,0.0,2025-06-30T00:00:00,1065940.06,0.0,
M000355,S2KY00012,2026,candidate,,,,,,,0.0,0.0,2026,,,,1129572.85,6856467.78,2025-06-30T00:00:00,2021-01-01T00:00:00,,,7290874.51,,,,True,,,0.0,0.0,,,0.0,,,,6095915.41,4642681.33,1453234.08,,202301319575209945,7271738.69,0.0,0.0,,,-786857.39,16390.89,YEAR-END,2025,,0.0,0.0,0.0,0.0,0.0,,5726894.93,5691406.15,,,0.0,0.0,312670.51,6004076.66,157225.0,760552.37,10913.52,,,0.0,7750911.91,893810.48,235762.37,0.0,,,0.0,2025-06-30T00:00:00,570860.1,0.0,
M001111,S2WA00189,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001153,S4AK00099,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001169,H6CT05124,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001188,H2NY06116,2026,candidate,,,,,,,0.0,0.0,2026,,,,1000.0,307291.23,2025-06-30T00:00:00,2025-01-01T00:00:00,,,471190.44,,,,True,,,0.0,0.0,,,0.0,,,,195741.23,191469.09,4272.14,,202507159762871253,805236.6,0.0,0.0,,,160569.0,140701.22,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,306291.23,260040.44,,,0.0,0.0,250.0,260290.44,209900.0,111550.0,0.0,,,0.0,307541.23,1000.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,0.0,
M001198,S0KS00315,2026,candidate,,,,,,,0.0,0.0,2026,,,,57468.55,2824738.98,2025-06-30T00:00:00,2021-01-01T00:00:00,,,811560.84,,,,True,,,0.0,0.0,,,0.0,,,,1151019.36,964656.68,186362.68,,202307159582965741,2731095.84,0.0,0.0,,,422480.52,32443.18,YEAR-END,2025,,97000.0,97000.0,0.0,0.0,0.0,,2767270.43,587668.64,,,0.0,0.0,9773.73,597442.37,18207.0,1663719.62,34059.97,,,10000.0,3332697.82,15468.55,37000.0,5000.0,,,0.0,2025-06-30T00:00:00,464125.14,41442.92,
M001206,H8NY25105,2026,candidate,,,,,,,0.0,0.0,2026,,,,30.0,465198.59,2025-06-30T00:00:00,2025-01-01T00:00:00,,,401747.03,,,,True,,,0.0,0.0,,,0.0,,,,188698.59,166500.0,22198.59,,202507159763428509,474054.85,0.0,0.0,,,293501.16,193281.45,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,465168.59,364560.32,,,0.0,0.0,4399.01,368959.33,32757.7,276500.0,0.0,,,0.0,495597.6,30.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,26000.0,0.0,
M001212,H8AL02171,2026,candidates,2026,ENTERPRISE,AL,P.O. BOX 310815,,36331,,,2026,False,C,0.00,,,,,"[2018, 2020, 2022, 2024, 2026]",0.00,0.0,01,1,"['02', '02', '02', '01', '01']",,2026,"[2018, 2020, 2022, 2024, 2026]",,,False,2017-07-13,,False,I,Incumbent,,0.0,,True,,,,,2024-11-15,2024-11-15,,,,,2025-01-31T21:03:03,,,,,,"MOORE, FELIX BARRY",,,H,House,,,,,,0.0,,REP,REPUBLICAN PARTY,,0.0,,,,AL,Alabama,,,0.0,,2026
M001216,H2FL07156,2026,candidate,,,,,,,0.0,0.0,2026,,,,475.0,420263.28,2025-06-30T00:00:00,2025-01-01T00:00:00,,,430249.2,,,,True,,,0.0,0.0,,,0.0,,,,394763.28,96190.84,298572.44,,202507159762848221,147906.09,2006580.78,0.0,,,201776.81,196441.25,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,419788.28,429774.2,,,0.0,0.0,0.0,429774.2,0.0,25500.0,0.0,,,0.0,537263.28,475.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,117000.0,0.0,
M001220,H2KY03206,2026,candidate,,,,,,,0.0,0.0,2026,,,,0.0,434867.55,2025-06-30T00:00:00,2025-01-01T00:00:00,,,372460.83,,,,True,,,0.0,0.0,,,0.0,,,,271940.94,201437.0,70503.94,,202507159763097431,1346437.19,0.0,0.0,,,246623.74,174941.42,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,434867.55,285145.83,,,0.0,0.0,0.0,285145.83,87315.0,162926.61,15570.75,,,0.0,455480.92,0.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,5042.62,0.0,
M001225,H2CA14162,2026,candidate,,,,,,,0.0,0.0,2026,,,,1000.0,306778.77,2025-06-30T00:00:00,2025-01-01T00:00:00,,,227423.14,,,,True,,,0.0,0.0,,,0.0,,,,123867.0,115205.0,8662.0,,202507159763503137,117615.83,2599.42,0.0,,,151046.0,87270.43,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,305778.77,133673.14,,,0.0,0.0,0.0,133673.14,92750.0,182911.77,1488.96,,,0.0,308267.73,1000.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,0.0,
M001229,H4NJ10176,2026,candidate,,,,,,,0.0,0.0,2026,,,,1711.0,816847.19,2025-06-30T00:00:00,2025-01-01T00:00:00,,,351678.74,,,,True,,,0.0,0.0,,,0.0,,,,566247.19,98387.5,467859.69,,202507159762874725,628380.92,0.0,0.0,,,749993.85,256232.75,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,815136.19,296135.73,,,0.0,0.0,0.0,296135.73,53832.01,250600.0,0.0,,,0.0,816847.19,1711.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,0.0,
M001233,H4IN08249,2026,candidate,,,,,,,0.0,3500.0,2026,,,,1.75,215169.0,2025-06-30T00:00:00,2025-01-01T00:00:00,,,159637.93,,,,True,,,0.0,0.0,,,0.0,,,,71669.0,70908.16,760.84,,202507159763217208,427302.02,8249.99,0.0,,,105757.23,65091.01,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,215167.25,127718.18,,,0.0,0.0,468.0,128186.18,31450.0,140000.0,0.0,,,0.0,379834.08,1.75,0.0,0.0,,,0.0,2025-06-30T00:00:00,164197.08,0.0,
M001237,H4MI08218,2026,candidate,,,,,,,0.0,0.0,2026,,,,2287.36,1487940.61,2025-06-30T00:00:00,2025-01-01T00:00:00,,,302705.14,,,,True,,,0.0,0.0,,,0.0,,,,964370.29,883952.48,80417.81,,202507159763218510,1264739.18,0.0,0.0,,,762875.06,143568.02,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,1485653.25,268144.59,,,0.0,0.0,24773.19,292917.78,7500.0,522546.89,0.0,,,1023.43,1550413.8,1287.36,1000.0,0.0,,,0.0,2025-06-30T00:00:00,37700.0,0.0,
M001241,H4CA47085,2026,candidate,,,,,,,0.0,0.0,2026,,,,8811.92,1390453.07,2025-06-30T00:00:00,2025-01-01T00:00:00,,,387341.19,,,,True,,,0.0,0.0,,,0.0,,,,1114870.66,994567.78,120302.88,,202507159763427764,1230622.03,0.0,0.0,,,654499.45,172747.89,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,1381641.15,364493.45,,,0.0,0.0,5610.08,370103.53,8175.74,273879.23,229.61,,,1703.18,1444897.44,8811.92,0.0,0.0,,,0.0,2025-06-30T00:00:00,48604.68,250.0,
N000015,H8MA02041,2026,candidate,,,,,,,0.0,0.0,2026,,,,0.0,635026.97,2025-06-30T00:00:00,2025-01-01T00:00:00,,,764048.91,,,,True,,,0.0,0.0,,,0.0,,,,128790.43,127625.0,1165.43,,202507159762851169,3906316.42,0.0,0.0,,,359872.54,208183.62,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,635026.97,458732.8,,,0.0,0.0,870.52,459603.32,304445.59,506236.54,124689.35,,,0.0,782495.38,0.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,21908.54,0.0,
N000189,H4WA04104,2026,candidate,,,,,,,0.0,0.0,2026,,,,2075.0,396455.84,2025-06-30T00:00:00,2025-01-01T00:00:00,,,255375.82,,,,True,,,0.0,0.0,,,0.0,,,,156601.84,148268.0,8333.84,,202507159762873730,338557.1,16066.42,0.0,,,254537.58,112257.79,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,394380.84,217784.82,,,0.0,0.0,0.0,217784.82,35516.0,239854.0,86350.92,,,0.0,489125.47,75.0,2000.0,0.0,,,0.0,2025-06-30T00:00:00,6318.71,0.0,
O000019,H0CA08135,2026,candidate,,,,,,,0.0,0.0,2026,,,,3800.0,394126.37,2025-06-30T00:00:00,2025-01-01T00:00:00,,,223064.89,,,,True,,,0.0,0.0,,,0.0,,,,164126.37,163655.0,471.37,,202507159762854174,1190595.93,1125000.0,0.0,,,216386.93,62336.54,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,390326.37,217693.56,,,0.0,0.0,571.33,218264.89,1000.0,230000.0,2919.39,,,0.0,415821.06,3800.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,18203.97,0.0,
O000174,S8GA00180,2026,candidate,,,,,,,0.0,0.0,2026,,,,1138895.93,38279414.82,2025-06-30T00:00:00,2021-01-01T00:00:00,,,30813353.22,,,,True,,,0.0,0.0,,,0.0,,,,37675946.53,12985899.71,24690046.82,,202301319575583114,15492489.19,0.0,0.0,,,9065672.81,5645273.19,YEAR-END,2025,,250000.0,250000.0,0.0,0.0,0.0,,37140518.89,26507260.95,,,0.0,0.0,1137934.46,27645195.41,1596483.78,601149.44,63407.39,,,2318.85,41974108.92,1120216.93,18679.0,0.0,,,0.0,2025-06-30T00:00:00,2493352.25,182778.1,
P000034,H8NJ03073,2026,candidate,,,,,,,0.0,0.0,2026,,,,1000.0,714856.81,2025-06-30T00:00:00,2025-01-01T00:00:00,,,576990.79,,,,True,,,0.0,0.0,,,0.0,,,,207606.8,203220.0,4386.8,,202507159763338128,3224515.55,0.0,0.0,,,329818.07,167688.2,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,713856.81,407744.13,,,0.0,0.0,806.66,408550.79,167440.0,507250.01,13932.55,,,0.0,729596.02,0.0,1000.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,0.0,
P000595,S4MI00355,2026,candidate,,,,,,,0.0,0.0,2026,,,,716825.29,6978977.67,2025-06-30T00:00:00,2021-01-01T00:00:00,,,2946446.76,,,,True,,,0.0,0.0,,,0.0,,,,5531148.53,3269101.28,2262047.25,,202407159660731017,6475780.28,0.0,0.0,,,0.0,22235.54,YEAR-END,2025,,0.0,0.0,0.0,0.0,0.0,,6262152.38,2124766.75,,,0.0,0.0,94703.13,2219469.88,10151.59,1447829.14,56633.6,,,0.0,7651954.36,480725.29,236100.0,0.0,,,0.0,2025-06-30T00:00:00,521639.96,0.0,
P000607,H2WI02124,2026,candidate,,,,,,,0.0,0.0,2026,,,,221.0,266845.58,2025-06-30T00:00:00,2025-01-01T00:00:00,,,212851.55,,,,True,,,0.0,0.0,,,0.0,,,,128115.58,73445.34,54670.24,,202507159763420009,1072233.73,0.0,0.0,,,202247.98,88329.39,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,266624.58,156623.05,,,0.0,0.0,7.5,156630.55,56000.0,138730.0,16015.24,,,0.0,282868.32,221.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,0.0,
P000613,H6CA20152,2026,candidate,,,,,,,0.0,0.0,2026,,,,818.0,889514.34,2025-06-30T00:00:00,2025-01-01T00:00:00,,,412949.35,,,,True,,,0.0,0.0,,,0.0,,,,359247.54,332181.12,27066.42,,202507159763506339,4198152.75,0.0,0.0,,,496680.11,118415.3,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,888696.34,236839.01,,,0.0,0.0,317.34,237156.35,174975.0,530266.8,6631.81,,,0.0,896463.49,818.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,0.0,
P000621,H4NJ09194,2026,candidate,,,,,,,0.0,0.0,2026,,,,500.0,825263.07,2025-06-30T00:00:00,2025-01-01T00:00:00,,,227410.67,,,,True,,,0.0,0.0,,,0.0,,,,396541.03,334665.55,61875.48,,202507159763422853,779700.36,0.0,0.0,,,480649.58,139256.55,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,824763.07,226248.08,,,0.0,0.0,624.39,226872.47,38.2,428550.0,0.01,,,172.04,854637.47,500.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,28750.0,0.0,
R000305,H0NC02125,2026,candidate,,,,,,,0.0,0.0,2026,,,,160.71,547093.44,2025-06-30T00:00:00,2025-01-01T00:00:00,,,357660.86,,,,True,,,0.0,0.0,,,0.0,,,,351593.44,325034.0,26559.44,,202507169763557589,936751.58,0.0,0.0,,,253497.91,101593.38,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,546932.73,151719.77,,,0.0,0.0,30.38,151750.15,29750.0,195500.0,9778.23,,,0.0,556902.05,160.71,0.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,176000.0,
R000584,S8ID00092,2026,candidate,,,,,,,0.0,0.0,2026,,,,47508.18,1638958.38,2025-06-30T00:00:00,2021-01-01T00:00:00,,,1204899.85,,,,True,,,0.0,0.0,,,0.0,,,,1033801.24,912198.29,121602.95,,202306089581779076,2885328.88,0.0,0.0,,,516214.88,158519.9,YEAR-END,2025,,0.0,0.0,0.0,0.0,0.0,,1591450.2,1156584.07,,,0.0,0.0,697.6,1157281.67,110.0,605157.14,255713.66,,,0.0,1895369.64,47508.18,0.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,0.0,
R000605,S4SD00049,2026,candidate,,,,,,,0.0,0.0,2026,,,,47820.0,1945875.16,2025-06-30T00:00:00,2021-01-01T00:00:00,,,1391226.05,,,,True,,,0.0,0.0,,,0.0,,,,850175.16,801342.2,48832.96,,202301319575452921,2503177.56,0.0,0.0,,,413095.91,195560.13,YEAR-END,2025,,0.0,0.0,0.0,0.0,0.0,,1898055.16,1314532.42,,,0.0,0.0,1462.63,1315995.05,27411.0,1095700.0,223435.28,,,0.0,2211881.65,27320.0,20500.0,0.0,,,0.0,2025-06-30T00:00:00,41108.58,0.0,
R000610,H8PA18199,2026,candidate,,,,,,,0.0,0.0,2026,,,,4000.0,1216037.41,2025-06-30T00:00:00,2025-01-01T00:00:00,,,1245389.05,,,,True,,,0.0,0.0,,,0.0,,,,765037.41,435227.5,329809.91,,202507159762964371,692945.05,0.0,0.0,,,635261.38,576776.2,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,1212037.41,1086572.92,,,0.0,0.0,0.0,1086572.92,154816.13,451000.0,3013.76,,,0.0,1389253.94,4000.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,170202.77,0.0,
R000618,S6NE00129,2026,candidate,,,,,,,0.0,0.0,2026,,,,57300.0,901113.25,2025-06-30T00:00:00,2025-01-01T00:00:00,,,621120.7,,,,True,,,0.0,0.0,,,0.0,,,,352254.25,335250.5,17003.75,,202507209763734070,1458780.7,6000.0,0.0,,,650323.3,408446.21,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,843813.25,563820.7,,,0.0,0.0,0.0,563820.7,0.0,548859.0,54.75,,,0.0,1556982.78,11800.0,45500.0,0.0,,,0.0,2025-06-30T00:00:00,655814.78,0.0,
R000622,H8NY22177,2026,candidate,,,,,,,0.0,0.0,2026,,,,19337.47,1398362.4,2025-06-30T00:00:00,2025-01-01T00:00:00,,,371787.41,,,,True,,,0.0,0.0,,,0.0,,,,1084221.72,949030.63,135191.09,,202507159763449329,1179496.98,31256.6,0.0,,,670806.57,210519.54,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,1379024.93,345112.23,,,0.0,0.0,6007.71,351119.94,1330.0,313521.0,1162.29,,,619.68,1482964.78,17337.47,2000.0,0.0,,,0.0,2025-06-30T00:00:00,77432.38,0.0,
S000185,H6VA01117,2026,candidate,,,,,,,0.0,0.0,2026,,,,0.0,164834.91,2025-06-30T00:00:00,2025-01-01T00:00:00,,,186685.37,,,,True,,,0.0,0.0,,,0.0,,,,84994.0,72515.0,12479.0,,202508139789466686,141012.83,3191.43,0.0,,,126045.0,71575.35,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,164834.91,186685.37,,,0.0,0.0,0.0,186685.37,0.0,79840.91,0.0,,,0.0,164834.91,0.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,0.0,
S000522,H8NJ04014,2026,candidate,,,,,,,0.0,0.0,2026,,,,0.0,169395.02,2025-06-30T00:00:00,2025-01-01T00:00:00,,,132889.33,,,,True,,,0.0,0.0,,,0.0,,,,66036.68,46385.0,19651.68,,202507159763542977,400585.61,0.0,0.0,,,109200.25,72006.09,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,169395.02,131254.33,,,0.0,0.0,0.0,131254.33,1635.0,102358.34,14.75,,,1000.0,169409.77,0.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,0.0,0.0,
S001150,H0CA27085,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S001172,H6NE03115,2026,candidate,,,,,,,0.0,0.0,2026,,,,1333.0,598141.98,2025-06-30T00:00:00,2025-01-01T00:00:00,,,325897.36,,,,True,,,0.0,0.0,,,0.0,,,,169641.98,168905.55,736.43,,202507199763704834,1224773.25,0.0,0.0,,,340364.0,101663.42,JULY QUARTERLY,2025,,0.0,0.0,0.0,0.0,0.0,,596808.98,223364.36,,,0.0,0.0,0.0,223364.36,101200.0,428500.0,17451.43,,,0.0,622437.61,1333.0,0.0,0.0,,,0.0,2025-06-30T00:00:00,6844.2,0.0,
S001184,H0SC01279,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
