county,precinct,office,district,candidate,party,votes,election_day,absentee
Huron,"Huron Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,49,,
Huron,"Lake Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,221,,
Huron,"Lincoln Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,111,,
Huron,"McKinley Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,86,,
Huron,"Meade Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,129,,
Huron,"Oliver Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,205,,
Huron,"Paris Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,76,,
Huron,"Pointe Aux Barques Township,",Secretary of State,,Jocelyn Benson,DEM,11,,
Huron,"Port Austin Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,378,,
Huron,"Rubicon Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,131,,
Huron,"Sand Beach Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,179,,
Huron,"Sebewaing Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,421,,
Huron,"Sheridan Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,90,,
Huron,"Sherman Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,199,,
Huron,"Sigel Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,63,,
Huron,"Verona Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,212,,
Huron,"Winsor Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,302,,
Huron,"City of Bad Axe, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,582,,
Huron,"City of Caseville, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,199,,
Huron,"City of Harbor Beach, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,346,,
Huron,"Bingham Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,436,,
Huron,"Bloomfield Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,126,,
Huron,"Brookfield Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,193,,
Huron,"Caseville Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,539,,
Huron,"Chandler Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,140,,
Huron,"Colfax Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,471,,
Huron,"Dwight Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,172,,
Huron,"Fairhaven Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,282,,
Huron,"Gore Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,49,,
Huron,"Grant Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,222,,
Huron,"Hume Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,247,,
Huron,"Huron Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,132,,
Huron,"Lake Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,226,,
Huron,"Lincoln Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,200,,
Huron,"McKinley Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,126,,
Huron,"Meade Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,182,,
Huron,"Oliver Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,312,,
Huron,"Paris Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,140,,
Huron,"Pointe Aux Barques Township,",Secretary of State,,Kristina Elaine Karamo,REP,6,,
Huron,"Port Austin Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,432,,
Huron,"Rubicon Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,247,,
Huron,"Sand Beach Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,421,,
Huron,"Sebewaing Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,769,,
Huron,"Sheridan Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,163,,
Huron,"Sherman Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,330,,
Huron,"Sigel Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,178,,
Huron,"Verona Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,372,,
Huron,"Winsor Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,507,,
Huron,"City of Bad Axe, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,21,,
Huron,"City of Caseville, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,5,,
Huron,"City of Harbor Beach, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,13,,
Huron,"Bingham Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,11,,
Huron,"Bloomfield Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,1,,
Huron,"Brookfield Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,3,,
Huron,"Caseville Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,12,,
Huron,"Chandler Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,1,,
Huron,"Colfax Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,7,,
Huron,"Dwight Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,3,,
Huron,"Fairhaven Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,2,,
Huron,"Gore Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,0,,
Huron,"Grant Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,9,,
Huron,"Hume Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,2,,
Huron,"Huron Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,2,,
Huron,"Lake Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,1,,
Huron,"Lincoln Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,3,,
Huron,"McKinley Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,4,,
Huron,"Meade Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,3,,
Huron,"Oliver Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,8,,
Huron,"Paris Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,4,,
Huron,"Pointe Aux Barques Township,",Secretary of State,,Gregory Scott Stempfle,LIB,0,,
Huron,"Port Austin Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,8,,
Huron,"Rubicon Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,5,,
Huron,"Sand Beach Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,9,,
Huron,"Sebewaing Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,14,,
Huron,"Sheridan Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,3,,
Huron,"Sherman Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,2,,
Huron,"Sigel Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,0,,
Huron,"Verona Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,6,,
Huron,"Winsor Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,12,,
Huron,"City of Bad Axe, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,17,,
Huron,"City of Caseville, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,3,,
Huron,"City of Harbor Beach, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,6,,
Huron,"Bingham Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,6,,
Huron,"Bloomfield Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,1,,
Huron,"Brookfield Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,3,,
Huron,"Caseville Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,7,,
Huron,"Chandler Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,1,,
Huron,"Colfax Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,5,,
Huron,"Dwight Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,4,,
Huron,"Fairhaven Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,4,,
Huron,"Gore Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,0,,
Huron,"Grant Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,2,,
Huron,"Hume Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,1,,
Huron,"Huron Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,2,,
Huron,"Lake Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,3,,
Huron,"Lincoln Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,8,,
Huron,"McKinley Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,4,,
Huron,"Meade Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,2,,
Huron,"Oliver Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,13,,
Huron,"Paris Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,2,,
Huron,"Pointe Aux Barques Township,",Secretary of State,,Christine C. Schwartz,UST,0,,
Huron,"Port Austin Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,11,,
Huron,"Rubicon Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,5,,
Huron,"Sand Beach Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,3,,
Huron,"Sebewaing Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,12,,
Huron,"Sheridan Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,1,,
Huron,"Sherman Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,4,,
Huron,"Sigel Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,1,,
Huron,"Verona Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,3,,
Huron,"Winsor Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,7,,
Huron,"City of Bad Axe, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,5,,
Huron,"City of Caseville, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,2,,
Huron,"City of Harbor Beach, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,4,,
Huron,"Bingham Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,4,,
Huron,"Bloomfield Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,0,,
Huron,"Brookfield Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,1,,
Huron,"Caseville Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,0,,
Huron,"Chandler Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,0,,
Huron,"Colfax Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,3,,
Huron,"Dwight Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,1,,
Huron,"Fairhaven Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,1,,
Huron,"Gore Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,0,,
Huron,"Grant Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,2,,
Huron,"Hume Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,1,,
Huron,"Huron Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,0,,
Huron,"Lake Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,1,,
Huron,"Lincoln Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,4,,
Huron,"McKinley Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,0,,
Huron,"Meade Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,1,,
Huron,"Oliver Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,2,,
Huron,"Paris Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,0,,
Huron,"Pointe Aux Barques Township,",Secretary of State,,Larry James Hutchinson Jr.,GRN,0,,
Huron,"Port Austin Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,1,,
Huron,"Rubicon Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,2,,
Huron,"Sand Beach Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,0,,
Huron,"Sebewaing Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,4,,
Huron,"Sheridan Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,1,,
Huron,"Sherman Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,1,,
Huron,"Sigel Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,1,,
Huron,"Verona Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,2,,
Huron,"Winsor Township, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRN,2,,
Huron,"City of Bad Axe, Precinct 1",Secretary of State,,Write-ins,,2,,
Huron,"City of Caseville, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"City of Harbor Beach, Precinct 1",Secretary of State,,Write-ins,,1,,
Huron,"Bingham Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Bloomfield Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Brookfield Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Caseville Township, Precinct 1",Secretary of State,,Write-ins,,2,,
Huron,"Chandler Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Colfax Township, Precinct 1",Secretary of State,,Write-ins,,1,,
Huron,"Dwight Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Fairhaven Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Gore Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Grant Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Hume Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Huron Township, Precinct 1",Secretary of State,,Write-ins,,1,,
Huron,"Lake Township, Precinct 1",Secretary of State,,Write-ins,,2,,
Huron,"Lincoln Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"McKinley Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Meade Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Oliver Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Paris Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Pointe Aux Barques Township,",Secretary of State,,Write-ins,,0,,
Huron,"Port Austin Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Rubicon Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Sand Beach Township, Precinct 1",Secretary of State,,Write-ins,,3,,
Huron,"Sebewaing Township, Precinct 1",Secretary of State,,Write-ins,,3,,
Huron,"Sheridan Township, Precinct 1",Secretary of State,,Write-ins,,1,,
Huron,"Sherman Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Sigel Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Verona Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"Winsor Township, Precinct 1",Secretary of State,,Write-ins,,0,,
Huron,"City of Bad Axe, Precinct 1",Attorney General,,Dana Nessel,DEM,461,,
Huron,"City of Caseville, Precinct 1",Attorney General,,Dana Nessel,DEM,169,,
Huron,"City of Harbor Beach, Precinct 1",Attorney General,,Dana Nessel,DEM,287,,
Huron,"Bingham Township, Precinct 1",Attorney General,,Dana Nessel,DEM,289,,
Huron,"Bloomfield Township, Precinct 1",Attorney General,,Dana Nessel,DEM,40,,
Huron,"Brookfield Township, Precinct 1",Attorney General,,Dana Nessel,DEM,74,,
Huron,"Caseville Township, Precinct 1",Attorney General,,Dana Nessel,DEM,453,,
Huron,"Chandler Township, Precinct 1",Attorney General,,Dana Nessel,DEM,44,,
Huron,"Colfax Township, Precinct 1",Attorney General,,Dana Nessel,DEM,235,,
Huron,"Dwight Township, Precinct 1",Attorney General,,Dana Nessel,DEM,113,,
Huron,"Fairhaven Township, Precinct 1",Attorney General,,Dana Nessel,DEM,133,,
Huron,"Gore Township, Precinct 1",Attorney General,,Dana Nessel,DEM,26,,
Huron,"Grant Township, Precinct 1",Attorney General,,Dana Nessel,DEM,95,,
Huron,"Hume Township, Precinct 1",Attorney General,,Dana Nessel,DEM,162,,
Huron,"Huron Township, Precinct 1",Attorney General,,Dana Nessel,DEM,52,,
Huron,"Lake Township, Precinct 1",Attorney General,,Dana Nessel,DEM,205,,
Huron,"Lincoln Township, Precinct 1",Attorney General,,Dana Nessel,DEM,104,,
Huron,"McKinley Township, Precinct 1",Attorney General,,Dana Nessel,DEM,77,,
Huron,"Meade Township, Precinct 1",Attorney General,,Dana Nessel,DEM,122,,
Huron,"Oliver Township, Precinct 1",Attorney General,,Dana Nessel,DEM,181,,
Huron,"Paris Township, Precinct 1",Attorney General,,Dana Nessel,DEM,62,,
Huron,"Pointe Aux Barques Township,",Attorney General,,Dana Nessel,DEM,10,,
Huron,"Port Austin Township, Precinct 1",Attorney General,,Dana Nessel,DEM,344,,
Huron,"Rubicon Township, Precinct 1",Attorney General,,Dana Nessel,DEM,109,,
Huron,"Sand Beach Township, Precinct 1",Attorney General,,Dana Nessel,DEM,159,,
Huron,"Sebewaing Township, Precinct 1",Attorney General,,Dana Nessel,DEM,358,,
Huron,"Sheridan Township, Precinct 1",Attorney General,,Dana Nessel,DEM,77,,
Huron,"Sherman Township, Precinct 1",Attorney General,,Dana Nessel,DEM,167,,
Huron,"Sigel Township, Precinct 1",Attorney General,,Dana Nessel,DEM,51,,
Huron,"Verona Township, Precinct 1",Attorney General,,Dana Nessel,DEM,197,,
Huron,"Winsor Township, Precinct 1",Attorney General,,Dana Nessel,DEM,277,,
Huron,"City of Bad Axe, Precinct 1",Attorney General,,Matthew DePerno,REP,606,,
Huron,"City of Caseville, Precinct 1",Attorney General,,Matthew DePerno,REP,211,,
Huron,"City of Harbor Beach, Precinct 1",Attorney General,,Matthew DePerno,REP,351,,
Huron,"Bingham Township, Precinct 1",Attorney General,,Matthew DePerno,REP,473,,
Huron,"Bloomfield Township, Precinct 1",Attorney General,,Matthew DePerno,REP,129,,
Huron,"Brookfield Township, Precinct 1",Attorney General,,Matthew DePerno,REP,215,,
Huron,"Caseville Township, Precinct 1",Attorney General,,Matthew DePerno,REP,587,,
Huron,"Chandler Township, Precinct 1",Attorney General,,Matthew DePerno,REP,142,,
Huron,"Colfax Township, Precinct 1",Attorney General,,Matthew DePerno,REP,491,,
Huron,"Dwight Township, Precinct 1",Attorney General,,Matthew DePerno,REP,180,,
Huron,"Fairhaven Township, Precinct 1",Attorney General,,Matthew DePerno,REP,297,,
Huron,"Gore Township, Precinct 1",Attorney General,,Matthew DePerno,REP,53,,
Huron,"Grant Township, Precinct 1",Attorney General,,Matthew DePerno,REP,241,,
Huron,"Hume Township, Precinct 1",Attorney General,,Matthew DePerno,REP,260,,
Huron,"Huron Township, Precinct 1",Attorney General,,Matthew DePerno,REP,132,,
Huron,"Lake Township, Precinct 1",Attorney General,,Matthew DePerno,REP,239,,
Huron,"Lincoln Township, Precinct 1",Attorney General,,Matthew DePerno,REP,213,,
Huron,"McKinley Township, Precinct 1",Attorney General,,Matthew DePerno,REP,137,,
Huron,"Meade Township, Precinct 1",Attorney General,,Matthew DePerno,REP,190,,
Huron,"Oliver Township, Precinct 1",Attorney General,,Matthew DePerno,REP,334,,
Huron,"Paris Township, Precinct 1",Attorney General,,Matthew DePerno,REP,150,,
Huron,"Pointe Aux Barques Township,",Attorney General,,Matthew DePerno,REP,7,,
Huron,"Port Austin Township, Precinct 1",Attorney General,,Matthew DePerno,REP,464,,
Huron,"Rubicon Township, Precinct 1",Attorney General,,Matthew DePerno,REP,268,,
Huron,"Sand Beach Township, Precinct 1",Attorney General,,Matthew DePerno,REP,444,,
Huron,"Sebewaing Township, Precinct 1",Attorney General,,Matthew DePerno,REP,837,,
Huron,"Sheridan Township, Precinct 1",Attorney General,,Matthew DePerno,REP,171,,
Huron,"Sherman Township, Precinct 1",Attorney General,,Matthew DePerno,REP,358,,
Huron,"Sigel Township, Precinct 1",Attorney General,,Matthew DePerno,REP,187,,
Huron,"Verona Township, Precinct 1",Attorney General,,Matthew DePerno,REP,391,,
Huron,"Winsor Township, Precinct 1",Attorney General,,Matthew DePerno,REP,526,,
Huron,"City of Bad Axe, Precinct 1",Attorney General,,Joseph W. McHugh Jr.,LIB,25,,
Huron,"City of Caseville, Precinct 1",Attorney General,,Joseph W. McHugh Jr.,LIB,6,,
Huron,"City of Harbor Beach, Precinct 1",Attorney General,,Joseph W. McHugh Jr.,LIB,15,,
Huron,"Bingham Township, Precinct 1",Attorney General,,Joseph W. McHugh Jr.,LIB,9,,
Huron,"Bloomfield Township, Precinct 1",Attorney General,,Joseph W. McHugh Jr.,LIB,2,,
Huron,"Brookfield Township, Precinct 1",Attorney General,,Joseph W. McHugh Jr.,LIB,3,,
Huron,"Caseville Township, Precinct 1",Attorney General,,Joseph W. McHugh Jr.,LIB,18,,
Huron,"Chandler Township, Precinct 1",Attorney General,,Joseph W. McHugh Jr.,LIB,4,,
