county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Fulton,SS19A,U.S. Senate,,Democrat,Raphael Warnock,304,729,44,1
Fulton,SS19B,U.S. Senate,,Democrat,Raphael Warnock,145,605,39,0
Fulton,SS20,U.S. Senate,,Democrat,Raphael Warnock,180,531,41,2
Fulton,SS22,U.S. Senate,,Democrat,Raphael Warnock,162,526,92,1
Fulton,SS26,U.S. Senate,,Democrat,Raphael Warnock,354,788,46,6
Fulton,SS29A,U.S. Senate,,Democrat,Raphael Warnock,257,677,85,4
Fulton,SS29B,U.S. Senate,,Democrat,Raphael Warnock,0,0,0,1
Fulton,SS31,U.S. Senate,,Democrat,Raphael Warnock,140,488,56,1
Fulton,UC01A,U.S. Senate,,Democrat,Raphael Warnock,321,929,55,6
Fulton,UC01B,U.S. Senate,,Democrat,Raphael Warnock,45,86,3,0
Fulton,UC01C,U.S. Senate,,Democrat,Raphael Warnock,0,1,0,0
Fulton,UC01D,U.S. Senate,,Democrat,Raphael Warnock,0,0,0,0
Fulton,UC01E,U.S. Senate,,Democrat,Raphael Warnock,68,230,13,1
Fulton,UC02A,U.S. Senate,,Democrat,Raphael Warnock,54,229,42,2
Fulton,UC02E,U.S. Senate,,Democrat,Raphael Warnock,434,1566,81,2
Fulton,UC02B,U.S. Senate,,Democrat,Raphael Warnock,4,7,0,0
Fulton,UC02C,U.S. Senate,,Democrat,Raphael Warnock,18,21,3,0
Fulton,UC02D,U.S. Senate,,Democrat,Raphael Warnock,330,1337,66,10
Fulton,UC031,U.S. Senate,,Democrat,Raphael Warnock,249,693,73,3
Fulton,UC032,U.S. Senate,,Democrat,Raphael Warnock,50,135,17,0
Fulton,UC033,U.S. Senate,,Democrat,Raphael Warnock,0,0,0,0
Fulton,UC035,U.S. Senate,,Democrat,Raphael Warnock,0,2,0,0
Fulton,01A,U.S. Senate,,Libertarian,Chase Oliver,13,10,1,0
Fulton,01B,U.S. Senate,,Libertarian,Chase Oliver,32,6,1,0
Fulton,01C,U.S. Senate,,Libertarian,Chase Oliver,5,1,1,0
Fulton,01D,U.S. Senate,,Libertarian,Chase Oliver,1,3,1,0
Fulton,01E,U.S. Senate,,Libertarian,Chase Oliver,20,16,1,0
Fulton,01F,U.S. Senate,,Libertarian,Chase Oliver,3,2,0,1
Fulton,01G,U.S. Senate,,Libertarian,Chase Oliver,7,6,1,0
Fulton,01H,U.S. Senate,,Libertarian,Chase Oliver,1,0,0,0
Fulton,01I,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,01J,U.S. Senate,,Libertarian,Chase Oliver,4,3,1,0
Fulton,01P,U.S. Senate,,Libertarian,Chase Oliver,1,2,0,0
Fulton,01R,U.S. Senate,,Libertarian,Chase Oliver,2,0,0,0
Fulton,01S,U.S. Senate,,Libertarian,Chase Oliver,8,2,0,0
Fulton,01T,U.S. Senate,,Libertarian,Chase Oliver,4,2,0,0
Fulton,02A,U.S. Senate,,Libertarian,Chase Oliver,17,14,4,0
Fulton,02A1,U.S. Senate,,Libertarian,Chase Oliver,3,11,1,0
Fulton,02B,U.S. Senate,,Libertarian,Chase Oliver,11,7,0,0
Fulton,02C,U.S. Senate,,Libertarian,Chase Oliver,4,3,2,0
Fulton,02D,U.S. Senate,,Libertarian,Chase Oliver,32,18,0,0
Fulton,02E,U.S. Senate,,Libertarian,Chase Oliver,9,3,2,0
Fulton,02F1,U.S. Senate,,Libertarian,Chase Oliver,16,10,1,1
Fulton,02F2,U.S. Senate,,Libertarian,Chase Oliver,2,2,1,1
Fulton,02G,U.S. Senate,,Libertarian,Chase Oliver,28,12,3,0
Fulton,02J,U.S. Senate,,Libertarian,Chase Oliver,11,9,1,0
Fulton,02K,U.S. Senate,,Libertarian,Chase Oliver,10,7,2,0
Fulton,02L1,U.S. Senate,,Libertarian,Chase Oliver,19,22,1,0
Fulton,02L1A,U.S. Senate,,Libertarian,Chase Oliver,13,6,3,0
Fulton,02L2,U.S. Senate,,Libertarian,Chase Oliver,5,11,0,0
Fulton,02S,U.S. Senate,,Libertarian,Chase Oliver,5,4,0,0
Fulton,02W,U.S. Senate,,Libertarian,Chase Oliver,8,4,1,0
Fulton,03A,U.S. Senate,,Libertarian,Chase Oliver,4,2,0,1
Fulton,03B,U.S. Senate,,Libertarian,Chase Oliver,0,2,0,0
Fulton,03C,U.S. Senate,,Libertarian,Chase Oliver,4,1,0,1
Fulton,03D,U.S. Senate,,Libertarian,Chase Oliver,4,2,0,0
Fulton,03E,U.S. Senate,,Libertarian,Chase Oliver,8,4,0,0
Fulton,03F,U.S. Senate,,Libertarian,Chase Oliver,9,7,0,0
Fulton,03G,U.S. Senate,,Libertarian,Chase Oliver,1,2,0,0
Fulton,03H,U.S. Senate,,Libertarian,Chase Oliver,2,2,0,0
Fulton,03I,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,03L,U.S. Senate,,Libertarian,Chase Oliver,0,1,0,0
Fulton,03M,U.S. Senate,,Libertarian,Chase Oliver,13,3,0,0
Fulton,03N,U.S. Senate,,Libertarian,Chase Oliver,6,4,1,0
Fulton,03P1A,U.S. Senate,,Libertarian,Chase Oliver,19,12,1,0
Fulton,03P1B,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,03P2,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,03S,U.S. Senate,,Libertarian,Chase Oliver,2,1,0,0
Fulton,03T,U.S. Senate,,Libertarian,Chase Oliver,5,1,0,0
Fulton,04A,U.S. Senate,,Libertarian,Chase Oliver,4,3,0,0
Fulton,04B,U.S. Senate,,Libertarian,Chase Oliver,0,1,0,0
Fulton,04C,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,04D,U.S. Senate,,Libertarian,Chase Oliver,2,3,0,1
Fulton,04F,U.S. Senate,,Libertarian,Chase Oliver,7,11,0,0
Fulton,04G,U.S. Senate,,Libertarian,Chase Oliver,4,0,0,0
Fulton,04I,U.S. Senate,,Libertarian,Chase Oliver,3,2,0,0
Fulton,04J,U.S. Senate,,Libertarian,Chase Oliver,3,0,0,1
Fulton,04K,U.S. Senate,,Libertarian,Chase Oliver,4,4,0,0
Fulton,04L,U.S. Senate,,Libertarian,Chase Oliver,3,3,1,0
Fulton,04M,U.S. Senate,,Libertarian,Chase Oliver,2,3,0,0
Fulton,04S,U.S. Senate,,Libertarian,Chase Oliver,6,5,1,0
Fulton,04T,U.S. Senate,,Libertarian,Chase Oliver,2,2,0,0
Fulton,04V,U.S. Senate,,Libertarian,Chase Oliver,6,4,0,0
Fulton,04W,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,04X1,U.S. Senate,,Libertarian,Chase Oliver,4,4,0,0
Fulton,04X2,U.S. Senate,,Libertarian,Chase Oliver,2,1,2,0
Fulton,05A1,U.S. Senate,,Libertarian,Chase Oliver,10,8,5,0
Fulton,05A2,U.S. Senate,,Libertarian,Chase Oliver,17,10,0,0
Fulton,05B,U.S. Senate,,Libertarian,Chase Oliver,5,5,0,0
Fulton,05C,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,05D,U.S. Senate,,Libertarian,Chase Oliver,0,2,0,0
Fulton,05F,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,05J,U.S. Senate,,Libertarian,Chase Oliver,1,0,0,0
Fulton,05K,U.S. Senate,,Libertarian,Chase Oliver,5,1,0,0
Fulton,06B,U.S. Senate,,Libertarian,Chase Oliver,8,10,2,0
Fulton,06D,U.S. Senate,,Libertarian,Chase Oliver,11,18,6,1
Fulton,06D1,U.S. Senate,,Libertarian,Chase Oliver,32,14,5,0
Fulton,06D2,U.S. Senate,,Libertarian,Chase Oliver,23,21,2,0
Fulton,06E,U.S. Senate,,Libertarian,Chase Oliver,7,6,1,2
Fulton,06F,U.S. Senate,,Libertarian,Chase Oliver,14,15,1,0
Fulton,06G,U.S. Senate,,Libertarian,Chase Oliver,5,3,1,0
Fulton,06I,U.S. Senate,,Libertarian,Chase Oliver,14,8,2,1
Fulton,06J,U.S. Senate,,Libertarian,Chase Oliver,19,13,2,0
Fulton,06L1,U.S. Senate,,Libertarian,Chase Oliver,5,14,0,0
Fulton,06L2,U.S. Senate,,Libertarian,Chase Oliver,6,3,0,0
Fulton,06N,U.S. Senate,,Libertarian,Chase Oliver,7,8,0,0
Fulton,06Q,U.S. Senate,,Libertarian,Chase Oliver,2,0,0,0
Fulton,06R,U.S. Senate,,Libertarian,Chase Oliver,7,12,2,0
Fulton,07A,U.S. Senate,,Libertarian,Chase Oliver,14,23,0,0
Fulton,07A1,U.S. Senate,,Libertarian,Chase Oliver,21,17,1,1
Fulton,07B,U.S. Senate,,Libertarian,Chase Oliver,20,23,0,2
Fulton,07C,U.S. Senate,,Libertarian,Chase Oliver,33,28,15,0
Fulton,07D,U.S. Senate,,Libertarian,Chase Oliver,14,11,1,0
Fulton,07D1,U.S. Senate,,Libertarian,Chase Oliver,13,10,2,0
Fulton,07E,U.S. Senate,,Libertarian,Chase Oliver,11,22,1,0
Fulton,07F,U.S. Senate,,Libertarian,Chase Oliver,25,32,1,0
Fulton,07H,U.S. Senate,,Libertarian,Chase Oliver,9,13,1,0
Fulton,07J,U.S. Senate,,Libertarian,Chase Oliver,27,20,1,0
Fulton,07M,U.S. Senate,,Libertarian,Chase Oliver,11,8,1,0
Fulton,07N,U.S. Senate,,Libertarian,Chase Oliver,9,7,2,0
Fulton,08A,U.S. Senate,,Libertarian,Chase Oliver,15,21,2,0
Fulton,08B,U.S. Senate,,Libertarian,Chase Oliver,12,29,3,0
Fulton,08C,U.S. Senate,,Libertarian,Chase Oliver,0,1,0,0
Fulton,08C1,U.S. Senate,,Libertarian,Chase Oliver,3,15,1,0
Fulton,08D,U.S. Senate,,Libertarian,Chase Oliver,4,13,0,0
Fulton,08E,U.S. Senate,,Libertarian,Chase Oliver,13,24,0,0
Fulton,08F1,U.S. Senate,,Libertarian,Chase Oliver,17,24,1,0
Fulton,08F2,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,08G,U.S. Senate,,Libertarian,Chase Oliver,13,15,2,0
Fulton,08H,U.S. Senate,,Libertarian,Chase Oliver,9,18,3,2
Fulton,08J,U.S. Senate,,Libertarian,Chase Oliver,31,24,2,0
Fulton,08K,U.S. Senate,,Libertarian,Chase Oliver,12,9,0,0
Fulton,08L,U.S. Senate,,Libertarian,Chase Oliver,26,27,2,0
Fulton,08M,U.S. Senate,,Libertarian,Chase Oliver,14,19,1,0
Fulton,08N1,U.S. Senate,,Libertarian,Chase Oliver,3,10,0,0
Fulton,08N2,U.S. Senate,,Libertarian,Chase Oliver,4,14,3,0
Fulton,08P,U.S. Senate,,Libertarian,Chase Oliver,4,7,0,0
Fulton,09A,U.S. Senate,,Libertarian,Chase Oliver,26,28,3,0
Fulton,09B,U.S. Senate,,Libertarian,Chase Oliver,3,0,0,0
Fulton,09C,U.S. Senate,,Libertarian,Chase Oliver,9,1,2,0
Fulton,09D,U.S. Senate,,Libertarian,Chase Oliver,1,4,0,0
Fulton,09E,U.S. Senate,,Libertarian,Chase Oliver,8,9,1,0
Fulton,09F,U.S. Senate,,Libertarian,Chase Oliver,32,40,1,0
Fulton,09G,U.S. Senate,,Libertarian,Chase Oliver,24,23,2,0
Fulton,09H,U.S. Senate,,Libertarian,Chase Oliver,4,2,1,0
Fulton,09I,U.S. Senate,,Libertarian,Chase Oliver,5,4,0,0
Fulton,09K,U.S. Senate,,Libertarian,Chase Oliver,1,5,1,0
Fulton,09K1,U.S. Senate,,Libertarian,Chase Oliver,6,3,1,0
Fulton,09M,U.S. Senate,,Libertarian,Chase Oliver,21,21,0,1
Fulton,10A,U.S. Senate,,Libertarian,Chase Oliver,7,5,0,0
Fulton,10B,U.S. Senate,,Libertarian,Chase Oliver,5,7,2,0
Fulton,10C,U.S. Senate,,Libertarian,Chase Oliver,2,5,0,0
Fulton,10D,U.S. Senate,,Libertarian,Chase Oliver,0,6,0,0
Fulton,10D2,U.S. Senate,,Libertarian,Chase Oliver,1,5,0,0
Fulton,10D1,U.S. Senate,,Libertarian,Chase Oliver,2,2,0,0
Fulton,10E,U.S. Senate,,Libertarian,Chase Oliver,2,4,0,0
Fulton,10F,U.S. Senate,,Libertarian,Chase Oliver,1,3,0,0
Fulton,10G,U.S. Senate,,Libertarian,Chase Oliver,5,1,2,0
Fulton,10H1,U.S. Senate,,Libertarian,Chase Oliver,2,0,0,0
Fulton,10H2,U.S. Senate,,Libertarian,Chase Oliver,5,2,0,1
Fulton,10I,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,10J,U.S. Senate,,Libertarian,Chase Oliver,1,1,0,0
Fulton,10K,U.S. Senate,,Libertarian,Chase Oliver,2,3,0,0
Fulton,10M,U.S. Senate,,Libertarian,Chase Oliver,9,4,1,0
Fulton,10P,U.S. Senate,,Libertarian,Chase Oliver,3,0,0,0
Fulton,10R,U.S. Senate,,Libertarian,Chase Oliver,1,1,0,0
Fulton,11B,U.S. Senate,,Libertarian,Chase Oliver,5,6,0,0
Fulton,11B2,U.S. Senate,,Libertarian,Chase Oliver,0,1,0,0
Fulton,11B1,U.S. Senate,,Libertarian,Chase Oliver,7,6,0,0
Fulton,11C,U.S. Senate,,Libertarian,Chase Oliver,2,1,0,0
Fulton,11C2,U.S. Senate,,Libertarian,Chase Oliver,7,6,0,0
Fulton,11C3,U.S. Senate,,Libertarian,Chase Oliver,0,3,0,0
Fulton,11E1,U.S. Senate,,Libertarian,Chase Oliver,2,0,2,0
Fulton,11E2,U.S. Senate,,Libertarian,Chase Oliver,2,5,0,0
Fulton,11E3,U.S. Senate,,Libertarian,Chase Oliver,3,3,0,0
Fulton,11G,U.S. Senate,,Libertarian,Chase Oliver,1,5,1,0
Fulton,11H,U.S. Senate,,Libertarian,Chase Oliver,1,1,1,0
Fulton,11J,U.S. Senate,,Libertarian,Chase Oliver,2,5,1,0
Fulton,11K,U.S. Senate,,Libertarian,Chase Oliver,3,5,0,0
Fulton,11M,U.S. Senate,,Libertarian,Chase Oliver,3,2,0,0
Fulton,11M1,U.S. Senate,,Libertarian,Chase Oliver,4,9,0,0
Fulton,11N,U.S. Senate,,Libertarian,Chase Oliver,2,4,0,0
Fulton,11P,U.S. Senate,,Libertarian,Chase Oliver,2,3,0,0
Fulton,11R,U.S. Senate,,Libertarian,Chase Oliver,4,4,0,0
Fulton,12A,U.S. Senate,,Libertarian,Chase Oliver,5,4,0,0
Fulton,12A1,U.S. Senate,,Libertarian,Chase Oliver,18,7,3,0
Fulton,12D,U.S. Senate,,Libertarian,Chase Oliver,1,5,1,0
Fulton,12E1,U.S. Senate,,Libertarian,Chase Oliver,2,2,0,0
Fulton,12E2,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,12F,U.S. Senate,,Libertarian,Chase Oliver,3,2,0,0
Fulton,12G,U.S. Senate,,Libertarian,Chase Oliver,2,1,0,0
Fulton,12H1,U.S. Senate,,Libertarian,Chase Oliver,5,3,0,0
Fulton,12H2,U.S. Senate,,Libertarian,Chase Oliver,5,3,2,0
Fulton,12I,U.S. Senate,,Libertarian,Chase Oliver,0,1,1,0
Fulton,12J,U.S. Senate,,Libertarian,Chase Oliver,5,8,0,0
Fulton,12K,U.S. Senate,,Libertarian,Chase Oliver,8,11,0,1
Fulton,12L,U.S. Senate,,Libertarian,Chase Oliver,0,4,0,0
Fulton,12M,U.S. Senate,,Libertarian,Chase Oliver,9,1,0,0
Fulton,12N,U.S. Senate,,Libertarian,Chase Oliver,1,1,0,0
Fulton,12S,U.S. Senate,,Libertarian,Chase Oliver,4,6,0,0
Fulton,AP01A,U.S. Senate,,Libertarian,Chase Oliver,34,44,4,0
Fulton,AP01B,U.S. Senate,,Libertarian,Chase Oliver,9,10,2,0
Fulton,AP01C,U.S. Senate,,Libertarian,Chase Oliver,10,20,1,0
Fulton,AP01D,U.S. Senate,,Libertarian,Chase Oliver,13,5,1,0
Fulton,AP01E,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,AP021,U.S. Senate,,Libertarian,Chase Oliver,27,26,1,0
Fulton,AP022,U.S. Senate,,Libertarian,Chase Oliver,11,12,1,0
Fulton,AP023,U.S. Senate,,Libertarian,Chase Oliver,6,5,0,0
Fulton,AP02B,U.S. Senate,,Libertarian,Chase Oliver,8,5,3,0
Fulton,AP03,U.S. Senate,,Libertarian,Chase Oliver,3,2,2,0
Fulton,AP04A,U.S. Senate,,Libertarian,Chase Oliver,29,17,3,0
Fulton,AP04B,U.S. Senate,,Libertarian,Chase Oliver,5,4,0,0
Fulton,AP05,U.S. Senate,,Libertarian,Chase Oliver,28,36,2,0
Fulton,AP06,U.S. Senate,,Libertarian,Chase Oliver,12,22,0,0
Fulton,AP07A,U.S. Senate,,Libertarian,Chase Oliver,29,29,7,0
Fulton,AP07C,U.S. Senate,,Libertarian,Chase Oliver,6,6,0,0
Fulton,AP07B,U.S. Senate,,Libertarian,Chase Oliver,8,9,0,0
Fulton,AP09A,U.S. Senate,,Libertarian,Chase Oliver,27,30,5,0
Fulton,AP09B,U.S. Senate,,Libertarian,Chase Oliver,6,11,1,0
Fulton,AP10,U.S. Senate,,Libertarian,Chase Oliver,9,11,3,0
Fulton,AP12A,U.S. Senate,,Libertarian,Chase Oliver,3,3,0,0
Fulton,AP12B,U.S. Senate,,Libertarian,Chase Oliver,2,6,1,0
Fulton,AP12C,U.S. Senate,,Libertarian,Chase Oliver,7,20,3,0
Fulton,AP12D,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,AP14,U.S. Senate,,Libertarian,Chase Oliver,3,2,0,0
Fulton,AP14A,U.S. Senate,,Libertarian,Chase Oliver,23,28,2,0
Fulton,CH01,U.S. Senate,,Libertarian,Chase Oliver,1,2,0,0
Fulton,CH02,U.S. Senate,,Libertarian,Chase Oliver,0,2,0,0
Fulton,CH03,U.S. Senate,,Libertarian,Chase Oliver,3,1,0,1
Fulton,CH04A,U.S. Senate,,Libertarian,Chase Oliver,7,11,1,0
Fulton,CH04B,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,CH05,U.S. Senate,,Libertarian,Chase Oliver,3,2,0,0
Fulton,CP011,U.S. Senate,,Libertarian,Chase Oliver,6,7,0,0
Fulton,CP012,U.S. Senate,,Libertarian,Chase Oliver,5,5,2,0
Fulton,CP01B,U.S. Senate,,Libertarian,Chase Oliver,5,6,0,0
Fulton,CP02,U.S. Senate,,Libertarian,Chase Oliver,6,6,0,0
Fulton,CP04A,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,CP04B,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,CP051,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,CP05C,U.S. Senate,,Libertarian,Chase Oliver,6,4,0,0
Fulton,CP052,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,CP05B,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,CP06A,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,CP06B,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,CP07A,U.S. Senate,,Libertarian,Chase Oliver,1,1,0,0
Fulton,CP07B,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,CP07C,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,CP07D,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,CP07E,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,CP07F,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,CP081,U.S. Senate,,Libertarian,Chase Oliver,0,1,0,0
Fulton,CP083,U.S. Senate,,Libertarian,Chase Oliver,1,1,0,0
Fulton,CP084,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,CP08A,U.S. Senate,,Libertarian,Chase Oliver,3,0,0,0
Fulton,EP01A,U.S. Senate,,Libertarian,Chase Oliver,21,8,1,0
Fulton,EP01B,U.S. Senate,,Libertarian,Chase Oliver,6,5,0,0
Fulton,EP01C,U.S. Senate,,Libertarian,Chase Oliver,5,6,0,0
Fulton,EP02A,U.S. Senate,,Libertarian,Chase Oliver,2,4,0,0
Fulton,EP02B,U.S. Senate,,Libertarian,Chase Oliver,6,7,0,0
Fulton,EP02C,U.S. Senate,,Libertarian,Chase Oliver,1,4,0,0
Fulton,EP02D,U.S. Senate,,Libertarian,Chase Oliver,0,1,0,0
Fulton,EP02E,U.S. Senate,,Libertarian,Chase Oliver,2,2,0,0
Fulton,EP03A,U.S. Senate,,Libertarian,Chase Oliver,7,9,1,0
Fulton,EP03B,U.S. Senate,,Libertarian,Chase Oliver,4,2,1,0
Fulton,EP04A,U.S. Senate,,Libertarian,Chase Oliver,6,4,0,1
Fulton,EP04B,U.S. Senate,,Libertarian,Chase Oliver,7,6,1,0
Fulton,EP04C,U.S. Senate,,Libertarian,Chase Oliver,5,4,0,0
Fulton,FA01A,U.S. Senate,,Libertarian,Chase Oliver,10,10,1,0
Fulton,FA01B,U.S. Senate,,Libertarian,Chase Oliver,11,18,0,1
Fulton,FA01C,U.S. Senate,,Libertarian,Chase Oliver,2,0,0,0
Fulton,FA01D,U.S. Senate,,Libertarian,Chase Oliver,0,4,0,0
Fulton,FC02,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,HP01,U.S. Senate,,Libertarian,Chase Oliver,28,20,2,0
Fulton,JC01,U.S. Senate,,Libertarian,Chase Oliver,26,35,2,0
Fulton,JC01A,U.S. Senate,,Libertarian,Chase Oliver,16,9,1,0
Fulton,JC02,U.S. Senate,,Libertarian,Chase Oliver,15,14,2,0
Fulton,JC03A,U.S. Senate,,Libertarian,Chase Oliver,1,5,0,0
Fulton,JC03B,U.S. Senate,,Libertarian,Chase Oliver,12,6,0,0
Fulton,JC04A,U.S. Senate,,Libertarian,Chase Oliver,17,30,0,0
Fulton,JC04B,U.S. Senate,,Libertarian,Chase Oliver,0,2,1,1
Fulton,JC04C,U.S. Senate,,Libertarian,Chase Oliver,8,16,1,0
Fulton,JC05,U.S. Senate,,Libertarian,Chase Oliver,25,25,0,0
Fulton,JC06,U.S. Senate,,Libertarian,Chase Oliver,16,11,2,0
Fulton,JC07,U.S. Senate,,Libertarian,Chase Oliver,31,33,4,0
Fulton,JC08,U.S. Senate,,Libertarian,Chase Oliver,28,29,1,0
Fulton,JC09,U.S. Senate,,Libertarian,Chase Oliver,24,27,2,0
Fulton,JC10,U.S. Senate,,Libertarian,Chase Oliver,19,25,5,0
Fulton,JC11,U.S. Senate,,Libertarian,Chase Oliver,27,39,1,0
Fulton,JC12,U.S. Senate,,Libertarian,Chase Oliver,12,34,2,0
Fulton,JC13A,U.S. Senate,,Libertarian,Chase Oliver,14,21,2,0
Fulton,JC13B,U.S. Senate,,Libertarian,Chase Oliver,2,4,0,0
Fulton,JC14,U.S. Senate,,Libertarian,Chase Oliver,17,19,6,0
Fulton,JC15,U.S. Senate,,Libertarian,Chase Oliver,7,12,1,0
Fulton,JC16,U.S. Senate,,Libertarian,Chase Oliver,26,24,5,0
Fulton,JC18,U.S. Senate,,Libertarian,Chase Oliver,17,32,3,0
Fulton,JC19A,U.S. Senate,,Libertarian,Chase Oliver,23,34,3,0
Fulton,JC19,U.S. Senate,,Libertarian,Chase Oliver,8,5,0,0
Fulton,ML01A,U.S. Senate,,Libertarian,Chase Oliver,19,33,0,0
Fulton,ML01B,U.S. Senate,,Libertarian,Chase Oliver,6,7,0,0
Fulton,ML01C,U.S. Senate,,Libertarian,Chase Oliver,0,2,0,0
Fulton,ML02A,U.S. Senate,,Libertarian,Chase Oliver,21,25,1,0
Fulton,ML02B,U.S. Senate,,Libertarian,Chase Oliver,16,29,1,0
Fulton,ML03,U.S. Senate,,Libertarian,Chase Oliver,19,38,2,0
Fulton,ML03A,U.S. Senate,,Libertarian,Chase Oliver,6,4,0,0
Fulton,ML04,U.S. Senate,,Libertarian,Chase Oliver,14,27,1,0
Fulton,ML05,U.S. Senate,,Libertarian,Chase Oliver,29,42,1,0
Fulton,ML06A,U.S. Senate,,Libertarian,Chase Oliver,7,6,0,0
Fulton,ML06B,U.S. Senate,,Libertarian,Chase Oliver,19,22,2,0
Fulton,ML07A,U.S. Senate,,Libertarian,Chase Oliver,5,13,1,0
Fulton,ML07B,U.S. Senate,,Libertarian,Chase Oliver,9,10,1,1
Fulton,MP01,U.S. Senate,,Libertarian,Chase Oliver,6,0,0,0
Fulton,PA01,U.S. Senate,,Libertarian,Chase Oliver,10,11,0,0
Fulton,RW01,U.S. Senate,,Libertarian,Chase Oliver,38,68,10,0
Fulton,RW02,U.S. Senate,,Libertarian,Chase Oliver,56,44,3,0
Fulton,RW03,U.S. Senate,,Libertarian,Chase Oliver,9,4,0,0
Fulton,RW03B,U.S. Senate,,Libertarian,Chase Oliver,19,14,2,1
Fulton,RW03A,U.S. Senate,,Libertarian,Chase Oliver,5,8,0,0
Fulton,RW03C,U.S. Senate,,Libertarian,Chase Oliver,10,10,1,0
Fulton,RW04,U.S. Senate,,Libertarian,Chase Oliver,21,10,2,0
Fulton,RW05,U.S. Senate,,Libertarian,Chase Oliver,11,6,2,0
Fulton,RW05A,U.S. Senate,,Libertarian,Chase Oliver,8,4,1,0
Fulton,RW06,U.S. Senate,,Libertarian,Chase Oliver,28,23,3,0
Fulton,RW07A,U.S. Senate,,Libertarian,Chase Oliver,6,6,0,1
Fulton,RW07B,U.S. Senate,,Libertarian,Chase Oliver,4,0,0,0
Fulton,RW08,U.S. Senate,,Libertarian,Chase Oliver,23,22,6,0
Fulton,RW09,U.S. Senate,,Libertarian,Chase Oliver,36,25,1,0
Fulton,RW09A,U.S. Senate,,Libertarian,Chase Oliver,23,17,1,0
Fulton,RW10,U.S. Senate,,Libertarian,Chase Oliver,31,30,1,0
Fulton,RW10A,U.S. Senate,,Libertarian,Chase Oliver,9,15,0,1
Fulton,RW11A,U.S. Senate,,Libertarian,Chase Oliver,11,14,2,0
Fulton,RW11B,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,1
Fulton,RW12,U.S. Senate,,Libertarian,Chase Oliver,34,27,0,0
Fulton,RW12A,U.S. Senate,,Libertarian,Chase Oliver,35,46,3,0
Fulton,RW13,U.S. Senate,,Libertarian,Chase Oliver,27,38,0,0
Fulton,RW16,U.S. Senate,,Libertarian,Chase Oliver,23,30,2,0
Fulton,RW17,U.S. Senate,,Libertarian,Chase Oliver,25,31,4,0
Fulton,RW19,U.S. Senate,,Libertarian,Chase Oliver,26,23,2,0
Fulton,RW20,U.S. Senate,,Libertarian,Chase Oliver,27,30,0,0
Fulton,RW21,U.S. Senate,,Libertarian,Chase Oliver,1,2,0,0
Fulton,RW21A,U.S. Senate,,Libertarian,Chase Oliver,16,36,3,0
Fulton,RW22A,U.S. Senate,,Libertarian,Chase Oliver,18,36,1,1
Fulton,RW22C,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,RW22B,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC01A,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC01B,U.S. Senate,,Libertarian,Chase Oliver,3,7,0,0
Fulton,SC01C,U.S. Senate,,Libertarian,Chase Oliver,3,4,0,0
Fulton,SC02,U.S. Senate,,Libertarian,Chase Oliver,0,2,0,0
Fulton,SC02A,U.S. Senate,,Libertarian,Chase Oliver,0,1,0,0
Fulton,SC04,U.S. Senate,,Libertarian,Chase Oliver,3,6,0,0
