county,precinct,office,district,candidate,party,votes
Mercer,PRECINCT 85,PRESIDENT,,JOE WALSH,REP,3
Mercer,PRECINCT 86,PRESIDENT,,JOE WALSH,REP,4
Mercer,PRECINCT 88,PRESIDENT,,JOE WALSH,REP,2
Mercer,PRECINCT 89,PRESIDENT,,JOE WALSH,REP,0
Mercer,PRECINCT 95,PRESIDENT,,JOE WALSH,REP,0
Mercer,PRECINCT 96,PRESIDENT,,JOE WALSH,REP,1
Mercer,PRECINCT 98,PRESIDENT,,JOE WALSH,REP,2
Mercer,PRECINCT 1,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 2,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 3,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 4,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 14,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 15,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 20,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 27,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 28,PRESIDENT,,BOB ELY,REP,1
Mercer,PRECINCT 31,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 32,PRESIDENT,,BOB ELY,REP,2
Mercer,PRECINCT 36,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 44,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 47,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 48,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 49,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 52,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 53,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 54,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 56,PRESIDENT,,BOB ELY,REP,1
Mercer,PRECINCT 58,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 59,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 60,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 62,PRESIDENT,,BOB ELY,REP,2
Mercer,PRECINCT 64,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 65,PRESIDENT,,BOB ELY,REP,2
Mercer,PRECINCT 66,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 67,PRESIDENT,,BOB ELY,REP,1
Mercer,PRECINCT 68,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 69,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 71,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 72,PRESIDENT,,BOB ELY,REP,3
Mercer,PRECINCT 73,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 74,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 75,PRESIDENT,,BOB ELY,REP,2
Mercer,PRECINCT 78,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 79,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 80,PRESIDENT,,BOB ELY,REP,2
Mercer,PRECINCT 81,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 82,PRESIDENT,,BOB ELY,REP,1
Mercer,PRECINCT 85,PRESIDENT,,BOB ELY,REP,1
Mercer,PRECINCT 86,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 88,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 89,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 95,PRESIDENT,,BOB ELY,REP,0
Mercer,PRECINCT 96,PRESIDENT,,BOB ELY,REP,1
Mercer,PRECINCT 98,PRESIDENT,,BOB ELY,REP,1
Mercer,PRECINCT 1,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,2
Mercer,PRECINCT 2,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 3,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 4,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 14,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 15,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 20,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 27,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,2
Mercer,PRECINCT 28,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 31,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 32,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,2
Mercer,PRECINCT 36,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,2
Mercer,PRECINCT 44,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 47,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 48,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 49,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 52,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 53,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 54,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 56,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,4
Mercer,PRECINCT 58,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 59,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 60,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 62,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 64,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 65,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 66,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 67,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,3
Mercer,PRECINCT 68,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 69,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 71,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 72,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,2
Mercer,PRECINCT 73,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,4
Mercer,PRECINCT 74,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,2
Mercer,PRECINCT 75,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,3
Mercer,PRECINCT 78,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 79,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 80,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 81,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 82,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 85,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 86,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 88,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,2
Mercer,PRECINCT 89,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 95,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 96,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,0
Mercer,PRECINCT 98,PRESIDENT,,"ROQUE ""ROCKY"" DE LA FUENTE",REP,1
Mercer,PRECINCT 1,U.S. SENATOR,,ALLEN WHITT,REP,3
Mercer,PRECINCT 2,U.S. SENATOR,,ALLEN WHITT,REP,4
Mercer,PRECINCT 3,U.S. SENATOR,,ALLEN WHITT,REP,17
Mercer,PRECINCT 4,U.S. SENATOR,,ALLEN WHITT,REP,21
Mercer,PRECINCT 14,U.S. SENATOR,,ALLEN WHITT,REP,1
Mercer,PRECINCT 15,U.S. SENATOR,,ALLEN WHITT,REP,5
Mercer,PRECINCT 20,U.S. SENATOR,,ALLEN WHITT,REP,1
Mercer,PRECINCT 27,U.S. SENATOR,,ALLEN WHITT,REP,9
Mercer,PRECINCT 28,U.S. SENATOR,,ALLEN WHITT,REP,8
Mercer,PRECINCT 31,U.S. SENATOR,,ALLEN WHITT,REP,7
Mercer,PRECINCT 32,U.S. SENATOR,,ALLEN WHITT,REP,10
Mercer,PRECINCT 36,U.S. SENATOR,,ALLEN WHITT,REP,18
Mercer,PRECINCT 44,U.S. SENATOR,,ALLEN WHITT,REP,20
Mercer,PRECINCT 47,U.S. SENATOR,,ALLEN WHITT,REP,14
Mercer,PRECINCT 48,U.S. SENATOR,,ALLEN WHITT,REP,1
Mercer,PRECINCT 49,U.S. SENATOR,,ALLEN WHITT,REP,3
Mercer,PRECINCT 52,U.S. SENATOR,,ALLEN WHITT,REP,8
Mercer,PRECINCT 53,U.S. SENATOR,,ALLEN WHITT,REP,20
Mercer,PRECINCT 54,U.S. SENATOR,,ALLEN WHITT,REP,13
Mercer,PRECINCT 56,U.S. SENATOR,,ALLEN WHITT,REP,45
Mercer,PRECINCT 58,U.S. SENATOR,,ALLEN WHITT,REP,20
Mercer,PRECINCT 59,U.S. SENATOR,,ALLEN WHITT,REP,9
Mercer,PRECINCT 60,U.S. SENATOR,,ALLEN WHITT,REP,1
Mercer,PRECINCT 62,U.S. SENATOR,,ALLEN WHITT,REP,28
Mercer,PRECINCT 64,U.S. SENATOR,,ALLEN WHITT,REP,15
Mercer,PRECINCT 65,U.S. SENATOR,,ALLEN WHITT,REP,36
Mercer,PRECINCT 66,U.S. SENATOR,,ALLEN WHITT,REP,7
Mercer,PRECINCT 67,U.S. SENATOR,,ALLEN WHITT,REP,11
Mercer,PRECINCT 68,U.S. SENATOR,,ALLEN WHITT,REP,2
Mercer,PRECINCT 69,U.S. SENATOR,,ALLEN WHITT,REP,5
Mercer,PRECINCT 71,U.S. SENATOR,,ALLEN WHITT,REP,21
Mercer,PRECINCT 72,U.S. SENATOR,,ALLEN WHITT,REP,6
Mercer,PRECINCT 73,U.S. SENATOR,,ALLEN WHITT,REP,24
Mercer,PRECINCT 74,U.S. SENATOR,,ALLEN WHITT,REP,14
Mercer,PRECINCT 75,U.S. SENATOR,,ALLEN WHITT,REP,31
Mercer,PRECINCT 78,U.S. SENATOR,,ALLEN WHITT,REP,14
Mercer,PRECINCT 79,U.S. SENATOR,,ALLEN WHITT,REP,10
Mercer,PRECINCT 80,U.S. SENATOR,,ALLEN WHITT,REP,13
Mercer,PRECINCT 81,U.S. SENATOR,,ALLEN WHITT,REP,20
Mercer,PRECINCT 82,U.S. SENATOR,,ALLEN WHITT,REP,20
Mercer,PRECINCT 85,U.S. SENATOR,,ALLEN WHITT,REP,4
Mercer,PRECINCT 86,U.S. SENATOR,,ALLEN WHITT,REP,13
Mercer,PRECINCT 88,U.S. SENATOR,,ALLEN WHITT,REP,21
Mercer,PRECINCT 89,U.S. SENATOR,,ALLEN WHITT,REP,7
Mercer,PRECINCT 95,U.S. SENATOR,,ALLEN WHITT,REP,14
Mercer,PRECINCT 96,U.S. SENATOR,,ALLEN WHITT,REP,11
Mercer,PRECINCT 98,U.S. SENATOR,,ALLEN WHITT,REP,22
Mercer,PRECINCT 1,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,0
Mercer,PRECINCT 2,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,9
Mercer,PRECINCT 3,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,12
Mercer,PRECINCT 4,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,10
Mercer,PRECINCT 14,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,1
Mercer,PRECINCT 15,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,1
Mercer,PRECINCT 20,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,5
Mercer,PRECINCT 27,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,4
Mercer,PRECINCT 28,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,8
Mercer,PRECINCT 31,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,6
Mercer,PRECINCT 32,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,8
Mercer,PRECINCT 36,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,12
Mercer,PRECINCT 44,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,12
Mercer,PRECINCT 47,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,6
Mercer,PRECINCT 48,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,1
Mercer,PRECINCT 49,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,4
Mercer,PRECINCT 52,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,7
Mercer,PRECINCT 53,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,13
Mercer,PRECINCT 54,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,18
Mercer,PRECINCT 56,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,15
Mercer,PRECINCT 58,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,17
Mercer,PRECINCT 59,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,7
Mercer,PRECINCT 60,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,2
Mercer,PRECINCT 62,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,26
Mercer,PRECINCT 64,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,11
Mercer,PRECINCT 65,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,10
Mercer,PRECINCT 66,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,6
Mercer,PRECINCT 67,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,4
Mercer,PRECINCT 68,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,0
Mercer,PRECINCT 69,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,6
Mercer,PRECINCT 71,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,12
Mercer,PRECINCT 72,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,7
Mercer,PRECINCT 73,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,3
Mercer,PRECINCT 74,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,15
Mercer,PRECINCT 75,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,15
Mercer,PRECINCT 78,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,11
Mercer,PRECINCT 79,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,15
Mercer,PRECINCT 80,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,3
Mercer,PRECINCT 81,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,8
Mercer,PRECINCT 82,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,13
Mercer,PRECINCT 85,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,3
Mercer,PRECINCT 86,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,16
Mercer,PRECINCT 88,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,23
Mercer,PRECINCT 89,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,1
Mercer,PRECINCT 95,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,5
Mercer,PRECINCT 96,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,4
Mercer,PRECINCT 98,U.S. SENATOR,,LARRY EUGENE BUTCHER,REP,9
Mercer,PRECINCT 1,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,54
Mercer,PRECINCT 2,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,75
Mercer,PRECINCT 3,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,150
Mercer,PRECINCT 4,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,194
Mercer,PRECINCT 14,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,6
Mercer,PRECINCT 15,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,58
Mercer,PRECINCT 20,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,37
Mercer,PRECINCT 27,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,91
Mercer,PRECINCT 28,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,114
Mercer,PRECINCT 31,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,82
Mercer,PRECINCT 32,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,107
Mercer,PRECINCT 36,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,223
Mercer,PRECINCT 44,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,163
Mercer,PRECINCT 47,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,138
Mercer,PRECINCT 48,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,39
Mercer,PRECINCT 49,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,93
Mercer,PRECINCT 52,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,79
Mercer,PRECINCT 53,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,81
Mercer,PRECINCT 54,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,140
Mercer,PRECINCT 56,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,197
Mercer,PRECINCT 58,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,181
Mercer,PRECINCT 59,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,108
Mercer,PRECINCT 60,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,16
Mercer,PRECINCT 62,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,219
Mercer,PRECINCT 64,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,126
Mercer,PRECINCT 65,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,343
Mercer,PRECINCT 66,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,129
Mercer,PRECINCT 67,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,62
Mercer,PRECINCT 68,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,22
Mercer,PRECINCT 69,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,93
Mercer,PRECINCT 71,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,258
Mercer,PRECINCT 72,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,157
Mercer,PRECINCT 73,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,168
Mercer,PRECINCT 74,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,211
Mercer,PRECINCT 75,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,296
Mercer,PRECINCT 78,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,98
Mercer,PRECINCT 79,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,117
Mercer,PRECINCT 80,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,110
Mercer,PRECINCT 81,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,126
Mercer,PRECINCT 82,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,152
Mercer,PRECINCT 85,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,34
Mercer,PRECINCT 86,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,137
Mercer,PRECINCT 88,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,271
Mercer,PRECINCT 89,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,53
Mercer,PRECINCT 95,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,75
Mercer,PRECINCT 96,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,68
Mercer,PRECINCT 98,U.S. SENATOR,,SHELLEY MOORE CAPITO,REP,201
Mercer,PRECINCT 1,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,25
Mercer,PRECINCT 2,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,33
Mercer,PRECINCT 3,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,66
Mercer,PRECINCT 4,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,68
Mercer,PRECINCT 14,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,3
Mercer,PRECINCT 15,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,20
Mercer,PRECINCT 20,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,17
Mercer,PRECINCT 27,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,29
Mercer,PRECINCT 28,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,46
Mercer,PRECINCT 31,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,32
Mercer,PRECINCT 32,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,42
Mercer,PRECINCT 36,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,66
Mercer,PRECINCT 44,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,60
Mercer,PRECINCT 47,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,47
Mercer,PRECINCT 48,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,15
Mercer,PRECINCT 49,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,40
Mercer,PRECINCT 52,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,29
Mercer,PRECINCT 53,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,38
Mercer,PRECINCT 54,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,48
Mercer,PRECINCT 56,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,86
Mercer,PRECINCT 58,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,65
Mercer,PRECINCT 59,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,36
Mercer,PRECINCT 60,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,8
Mercer,PRECINCT 62,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,90
Mercer,PRECINCT 64,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,55
Mercer,PRECINCT 65,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,106
Mercer,PRECINCT 66,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,41
Mercer,PRECINCT 67,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,22
Mercer,PRECINCT 68,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,4
Mercer,PRECINCT 69,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,28
Mercer,PRECINCT 71,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,77
Mercer,PRECINCT 72,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,51
Mercer,PRECINCT 73,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,57
Mercer,PRECINCT 74,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,61
Mercer,PRECINCT 75,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,99
Mercer,PRECINCT 78,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,38
Mercer,PRECINCT 79,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,42
Mercer,PRECINCT 80,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,49
Mercer,PRECINCT 81,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,52
Mercer,PRECINCT 82,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,70
Mercer,PRECINCT 85,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,18
Mercer,PRECINCT 86,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,50
Mercer,PRECINCT 88,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,90
Mercer,PRECINCT 89,"U.S. HOUSE OF REPRESENTATIVES, 3rd Congressional District",3rd Congressional District - REP,RUSSELL SIEGEL,REP,19
