county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Richmond,not available,President,,Republican,Nikki Haley,344,319,38,0
Richmond,not available,President,,Republican,Perry Johnson,2,0,0,0
Richmond,not available,President,,Republican,Ron DeSantis,40,9,1,0
Richmond,not available,President,,Republican,Ryan L. Binkley,5,1,0,0
Richmond,not available,President,,Republican,Tim Scott,18,3,0,0
Richmond,not available,President,,Republican,Vivek Ramaswamy,10,1,0,0
Rockdale,not available,President,,Democrat,Dean Phillips,34,29,3,0
Rockdale,not available,President,,Democrat,"Joseph R. Biden, Jr.",2064,2751,216,3
Rockdale,not available,President,,Democrat,Marianne Williamson,57,54,2,1
Rockdale,not available,President,,Republican,Asa Hutchinson,2,0,0,0
Rockdale,not available,President,,Republican,Chris Christie,10,6,0,0
Rockdale,not available,President,,Republican,David Stuckenberg,2,2,0,0
Rockdale,not available,President,,Republican,Donald J. Trump,1321,1185,79,1
Rockdale,not available,President,,Republican,Doug Burgum,1,0,0,0
Rockdale,not available,President,,Republican,Nikki Haley,97,296,19,0
Rockdale,not available,President,,Republican,Perry Johnson,0,0,0,0
Rockdale,not available,President,,Republican,Ron DeSantis,19,12,2,0
Rockdale,not available,President,,Republican,Ryan L. Binkley,0,1,0,0
Rockdale,not available,President,,Republican,Tim Scott,4,7,1,0
Rockdale,not available,President,,Republican,Vivek Ramaswamy,8,0,0,0
Schley,not available,President,,Democrat,Dean Phillips,0,1,0,0
Schley,not available,President,,Democrat,"Joseph R. Biden, Jr.",27,50,9,0
Schley,not available,President,,Democrat,Marianne Williamson,0,3,0,0
Schley,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Schley,not available,President,,Republican,Chris Christie,0,0,0,0
Schley,not available,President,,Republican,David Stuckenberg,0,0,0,0
Schley,not available,President,,Republican,Donald J. Trump,214,296,7,0
Schley,not available,President,,Republican,Doug Burgum,0,0,0,0
Schley,not available,President,,Republican,Nikki Haley,5,22,0,0
Schley,not available,President,,Republican,Perry Johnson,0,0,0,0
Schley,not available,President,,Republican,Ron DeSantis,1,0,0,0
Schley,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Schley,not available,President,,Republican,Tim Scott,0,0,0,0
Schley,not available,President,,Republican,Vivek Ramaswamy,0,0,0,0
Screven,not available,President,,Democrat,Dean Phillips,3,4,0,0
Screven,not available,President,,Democrat,"Joseph R. Biden, Jr.",206,195,4,0
Screven,not available,President,,Democrat,Marianne Williamson,6,6,0,0
Screven,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Screven,not available,President,,Republican,Chris Christie,1,0,0,0
Screven,not available,President,,Republican,David Stuckenberg,0,0,0,0
Screven,not available,President,,Republican,Donald J. Trump,356,477,16,0
Screven,not available,President,,Republican,Doug Burgum,0,0,0,0
Screven,not available,President,,Republican,Nikki Haley,17,92,3,0
Screven,not available,President,,Republican,Perry Johnson,0,0,0,0
Screven,not available,President,,Republican,Ron DeSantis,8,4,0,0
Screven,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Screven,not available,President,,Republican,Tim Scott,1,2,0,0
Screven,not available,President,,Republican,Vivek Ramaswamy,0,0,0,0
Seminole,not available,President,,Democrat,Dean Phillips,2,0,0,0
Seminole,not available,President,,Democrat,"Joseph R. Biden, Jr.",94,54,2,1
Seminole,not available,President,,Democrat,Marianne Williamson,2,1,0,0
Seminole,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Seminole,not available,President,,Republican,Chris Christie,1,0,0,0
Seminole,not available,President,,Republican,David Stuckenberg,0,0,0,0
Seminole,not available,President,,Republican,Donald J. Trump,504,156,8,2
Seminole,not available,President,,Republican,Doug Burgum,0,0,0,0
Seminole,not available,President,,Republican,Nikki Haley,11,11,0,1
Seminole,not available,President,,Republican,Perry Johnson,0,0,0,0
Seminole,not available,President,,Republican,Ron DeSantis,9,3,0,0
Seminole,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Seminole,not available,President,,Republican,Tim Scott,0,0,0,0
Seminole,not available,President,,Republican,Vivek Ramaswamy,0,0,0,0
Spalding,not available,President,,Democrat,Dean Phillips,12,10,1,0
Spalding,not available,President,,Democrat,"Joseph R. Biden, Jr.",608,885,105,1
Spalding,not available,President,,Democrat,Marianne Williamson,23,18,0,0
Spalding,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Spalding,not available,President,,Republican,Chris Christie,10,4,0,0
Spalding,not available,President,,Republican,David Stuckenberg,0,2,0,0
Spalding,not available,President,,Republican,Donald J. Trump,2441,1954,99,2
Spalding,not available,President,,Republican,Doug Burgum,0,1,0,0
Spalding,not available,President,,Republican,Nikki Haley,104,395,21,0
Spalding,not available,President,,Republican,Perry Johnson,1,1,0,0
Spalding,not available,President,,Republican,Ron DeSantis,27,22,3,0
Spalding,not available,President,,Republican,Ryan L. Binkley,1,2,0,0
Spalding,not available,President,,Republican,Tim Scott,2,8,0,0
Spalding,not available,President,,Republican,Vivek Ramaswamy,8,2,0,0
Stephens,not available,President,,Democrat,Dean Phillips,1,11,2,0
Stephens,not available,President,,Democrat,"Joseph R. Biden, Jr.",68,149,43,0
Stephens,not available,President,,Democrat,Marianne Williamson,3,10,1,0
Stephens,not available,President,,Republican,Asa Hutchinson,1,0,0,0
Stephens,not available,President,,Republican,Chris Christie,2,2,2,0
Stephens,not available,President,,Republican,David Stuckenberg,1,0,3,0
Stephens,not available,President,,Republican,Donald J. Trump,561,1777,118,0
Stephens,not available,President,,Republican,Doug Burgum,0,1,0,0
Stephens,not available,President,,Republican,Nikki Haley,22,394,44,0
Stephens,not available,President,,Republican,Perry Johnson,0,0,0,0
Stephens,not available,President,,Republican,Ron DeSantis,9,28,0,0
Stephens,not available,President,,Republican,Ryan L. Binkley,2,1,0,0
Stephens,not available,President,,Republican,Tim Scott,2,4,0,0
Stephens,not available,President,,Republican,Vivek Ramaswamy,2,2,0,0
Stewart,not available,President,,Democrat,Dean Phillips,0,6,0,0
Stewart,not available,President,,Democrat,"Joseph R. Biden, Jr.",101,83,0,1
Stewart,not available,President,,Democrat,Marianne Williamson,5,3,0,0
Stewart,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Stewart,not available,President,,Republican,Chris Christie,0,0,0,0
Stewart,not available,President,,Republican,David Stuckenberg,0,0,0,0
Stewart,not available,President,,Republican,Donald J. Trump,103,76,3,2
Stewart,not available,President,,Republican,Doug Burgum,0,0,0,0
Stewart,not available,President,,Republican,Nikki Haley,2,4,0,0
Stewart,not available,President,,Republican,Perry Johnson,0,1,0,0
Stewart,not available,President,,Republican,Ron DeSantis,2,0,0,0
Stewart,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Stewart,not available,President,,Republican,Tim Scott,0,1,0,0
Stewart,not available,President,,Republican,Vivek Ramaswamy,0,0,0,0
Sumter,not available,President,,Democrat,Dean Phillips,1,9,0,0
Sumter,not available,President,,Democrat,"Joseph R. Biden, Jr.",343,436,123,0
Sumter,not available,President,,Democrat,Marianne Williamson,13,11,1,0
Sumter,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Sumter,not available,President,,Republican,Chris Christie,2,3,0,0
Sumter,not available,President,,Republican,David Stuckenberg,0,0,0,0
Sumter,not available,President,,Republican,Donald J. Trump,725,494,16,0
Sumter,not available,President,,Republican,Doug Burgum,0,0,0,0
Sumter,not available,President,,Republican,Nikki Haley,19,66,2,0
Sumter,not available,President,,Republican,Perry Johnson,0,0,0,0
Sumter,not available,President,,Republican,Ron DeSantis,15,5,0,0
Sumter,not available,President,,Republican,Ryan L. Binkley,1,3,0,0
Sumter,not available,President,,Republican,Tim Scott,1,3,0,0
Sumter,not available,President,,Republican,Vivek Ramaswamy,0,1,0,0
Talbot,not available,President,,Democrat,Dean Phillips,6,4,0,0
Talbot,not available,President,,Democrat,"Joseph R. Biden, Jr.",213,117,28,1
Talbot,not available,President,,Democrat,Marianne Williamson,5,4,1,0
Talbot,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Talbot,not available,President,,Republican,Chris Christie,0,0,0,0
Talbot,not available,President,,Republican,David Stuckenberg,0,0,0,0
Talbot,not available,President,,Republican,Donald J. Trump,269,105,6,0
Talbot,not available,President,,Republican,Doug Burgum,0,0,0,0
Talbot,not available,President,,Republican,Nikki Haley,8,8,1,0
Talbot,not available,President,,Republican,Perry Johnson,0,0,0,0
Talbot,not available,President,,Republican,Ron DeSantis,3,0,0,0
Talbot,not available,President,,Republican,Ryan L. Binkley,1,1,0,0
Talbot,not available,President,,Republican,Tim Scott,0,0,0,0
Talbot,not available,President,,Republican,Vivek Ramaswamy,1,0,0,0
Taliaferro,not available,President,,Democrat,Dean Phillips,2,0,0,0
Taliaferro,not available,President,,Democrat,"Joseph R. Biden, Jr.",64,50,14,0
Taliaferro,not available,President,,Democrat,Marianne Williamson,1,5,0,0
Taliaferro,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Taliaferro,not available,President,,Republican,Chris Christie,1,0,0,0
Taliaferro,not available,President,,Republican,David Stuckenberg,0,0,0,0
Taliaferro,not available,President,,Republican,Donald J. Trump,58,45,1,0
Taliaferro,not available,President,,Republican,Doug Burgum,0,0,0,0
Taliaferro,not available,President,,Republican,Nikki Haley,3,5,0,0
Taliaferro,not available,President,,Republican,Perry Johnson,0,0,0,0
Taliaferro,not available,President,,Republican,Ron DeSantis,0,0,0,0
Taliaferro,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Taliaferro,not available,President,,Republican,Tim Scott,0,0,0,0
Taliaferro,not available,President,,Republican,Vivek Ramaswamy,2,0,0,0
Tattnall,not available,President,,Democrat,Dean Phillips,2,1,0,0
Tattnall,not available,President,,Democrat,"Joseph R. Biden, Jr.",96,91,17,0
Tattnall,not available,President,,Democrat,Marianne Williamson,4,7,3,0
Tattnall,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Tattnall,not available,President,,Republican,Chris Christie,0,2,1,0
Tattnall,not available,President,,Republican,David Stuckenberg,0,0,0,0
Tattnall,not available,President,,Republican,Donald J. Trump,782,519,22,0
Tattnall,not available,President,,Republican,Doug Burgum,0,0,1,0
Tattnall,not available,President,,Republican,Nikki Haley,20,89,3,0
Tattnall,not available,President,,Republican,Perry Johnson,0,0,0,0
Tattnall,not available,President,,Republican,Ron DeSantis,4,1,0,0
Tattnall,not available,President,,Republican,Ryan L. Binkley,0,0,1,0
Tattnall,not available,President,,Republican,Tim Scott,2,1,1,0
Tattnall,not available,President,,Republican,Vivek Ramaswamy,0,0,0,0
Taylor,not available,President,,Democrat,Dean Phillips,1,0,1,0
Taylor,not available,President,,Democrat,"Joseph R. Biden, Jr.",93,82,36,0
Taylor,not available,President,,Democrat,Marianne Williamson,5,5,1,0
Taylor,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Taylor,not available,President,,Republican,Chris Christie,0,1,0,0
Taylor,not available,President,,Republican,David Stuckenberg,0,0,0,0
Taylor,not available,President,,Republican,Donald J. Trump,276,300,11,0
Taylor,not available,President,,Republican,Doug Burgum,0,0,0,0
Taylor,not available,President,,Republican,Nikki Haley,7,16,0,0
Taylor,not available,President,,Republican,Perry Johnson,0,0,0,0
Taylor,not available,President,,Republican,Ron DeSantis,1,4,1,0
Taylor,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Taylor,not available,President,,Republican,Tim Scott,0,0,0,0
Taylor,not available,President,,Republican,Vivek Ramaswamy,0,1,0,0
Telfair,not available,President,,Democrat,Dean Phillips,5,1,0,0
Telfair,not available,President,,Democrat,"Joseph R. Biden, Jr.",100,41,8,0
Telfair,not available,President,,Democrat,Marianne Williamson,1,1,0,0
Telfair,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Telfair,not available,President,,Republican,Chris Christie,0,0,0,0
Telfair,not available,President,,Republican,David Stuckenberg,1,0,0,0
Telfair,not available,President,,Republican,Donald J. Trump,469,216,24,0
Telfair,not available,President,,Republican,Doug Burgum,0,0,0,0
Telfair,not available,President,,Republican,Nikki Haley,9,21,1,0
Telfair,not available,President,,Republican,Perry Johnson,0,0,0,0
Telfair,not available,President,,Republican,Ron DeSantis,6,0,0,0
Telfair,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Telfair,not available,President,,Republican,Tim Scott,1,1,0,0
Telfair,not available,President,,Republican,Vivek Ramaswamy,0,0,0,0
Terrell,not available,President,,Democrat,Dean Phillips,3,4,1,0
Terrell,not available,President,,Democrat,"Joseph R. Biden, Jr.",148,188,72,0
Terrell,not available,President,,Democrat,Marianne Williamson,6,2,1,0
Terrell,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Terrell,not available,President,,Republican,Chris Christie,0,0,0,0
Terrell,not available,President,,Republican,David Stuckenberg,1,0,0,0
Terrell,not available,President,,Republican,Donald J. Trump,409,127,19,0
Terrell,not available,President,,Republican,Doug Burgum,0,1,0,0
Terrell,not available,President,,Republican,Nikki Haley,14,14,6,0
Terrell,not available,President,,Republican,Perry Johnson,0,0,0,0
Terrell,not available,President,,Republican,Ron DeSantis,2,1,0,0
Terrell,not available,President,,Republican,Ryan L. Binkley,1,0,0,0
Terrell,not available,President,,Republican,Tim Scott,1,0,0,0
Terrell,not available,President,,Republican,Vivek Ramaswamy,1,0,0,0
Thomas,not available,President,,Democrat,Dean Phillips,13,5,0,0
Thomas,not available,President,,Democrat,"Joseph R. Biden, Jr.",474,606,62,0
Thomas,not available,President,,Democrat,Marianne Williamson,9,14,1,0
Thomas,not available,President,,Republican,Asa Hutchinson,1,4,0,0
Thomas,not available,President,,Republican,Chris Christie,0,4,2,0
Thomas,not available,President,,Republican,David Stuckenberg,0,0,0,0
Thomas,not available,President,,Republican,Donald J. Trump,1510,1473,35,4
Thomas,not available,President,,Republican,Doug Burgum,0,0,0,0
Thomas,not available,President,,Republican,Nikki Haley,50,223,10,0
Thomas,not available,President,,Republican,Perry Johnson,1,0,0,0
Thomas,not available,President,,Republican,Ron DeSantis,34,31,0,0
Thomas,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Thomas,not available,President,,Republican,Tim Scott,1,3,0,0
Thomas,not available,President,,Republican,Vivek Ramaswamy,2,0,0,0
Tift,not available,President,,Democrat,Dean Phillips,2,7,0,0
Tift,not available,President,,Democrat,"Joseph R. Biden, Jr.",269,222,36,1
Tift,not available,President,,Democrat,Marianne Williamson,10,13,2,0
Tift,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Tift,not available,President,,Republican,Chris Christie,1,1,0,0
Tift,not available,President,,Republican,David Stuckenberg,1,1,0,0
Tift,not available,President,,Republican,Donald J. Trump,1347,918,23,3
Tift,not available,President,,Republican,Doug Burgum,0,0,0,0
Tift,not available,President,,Republican,Nikki Haley,37,149,6,0
Tift,not available,President,,Republican,Perry Johnson,0,1,0,0
Tift,not available,President,,Republican,Ron DeSantis,7,8,0,0
Tift,not available,President,,Republican,Ryan L. Binkley,0,1,0,0
Tift,not available,President,,Republican,Tim Scott,4,0,0,0
Tift,not available,President,,Republican,Vivek Ramaswamy,1,3,0,0
Toombs,not available,President,,Democrat,Dean Phillips,2,1,0,0
Toombs,not available,President,,Democrat,"Joseph R. Biden, Jr.",88,84,6,0
Toombs,not available,President,,Democrat,Marianne Williamson,5,4,2,0
Toombs,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Toombs,not available,President,,Republican,Chris Christie,0,0,0,0
Toombs,not available,President,,Republican,David Stuckenberg,0,0,0,0
Toombs,not available,President,,Republican,Donald J. Trump,734,796,34,0
Toombs,not available,President,,Republican,Doug Burgum,0,0,0,0
Toombs,not available,President,,Republican,Nikki Haley,20,89,5,0
Toombs,not available,President,,Republican,Perry Johnson,1,0,0,0
Toombs,not available,President,,Republican,Ron DeSantis,7,5,0,0
Toombs,not available,President,,Republican,Ryan L. Binkley,0,0,2,0
Toombs,not available,President,,Republican,Tim Scott,2,1,0,0
Toombs,not available,President,,Republican,Vivek Ramaswamy,3,2,0,0
Towns,not available,President,,Democrat,Dean Phillips,0,2,2,0
Towns,not available,President,,Democrat,"Joseph R. Biden, Jr.",49,147,39,0
Towns,not available,President,,Democrat,Marianne Williamson,0,6,1,0
Towns,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Towns,not available,President,,Republican,Chris Christie,1,6,0,0
Towns,not available,President,,Republican,David Stuckenberg,0,1,0,0
Towns,not available,President,,Republican,Donald J. Trump,751,1269,58,1
Towns,not available,President,,Republican,Doug Burgum,0,0,0,0
Towns,not available,President,,Republican,Nikki Haley,35,204,20,0
Towns,not available,President,,Republican,Perry Johnson,0,0,0,0
Towns,not available,President,,Republican,Ron DeSantis,8,8,0,0
Towns,not available,President,,Republican,Ryan L. Binkley,0,2,0,0
Towns,not available,President,,Republican,Tim Scott,1,1,1,0
Towns,not available,President,,Republican,Vivek Ramaswamy,0,1,0,0
Treutlen,not available,President,,Democrat,Dean Phillips,4,2,0,0
Treutlen,not available,President,,Democrat,"Joseph R. Biden, Jr.",35,79,2,0
Treutlen,not available,President,,Democrat,Marianne Williamson,2,7,0,0
Treutlen,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Treutlen,not available,President,,Republican,Chris Christie,0,0,0,0
Treutlen,not available,President,,Republican,David Stuckenberg,0,0,0,0
Treutlen,not available,President,,Republican,Donald J. Trump,220,228,5,0
Treutlen,not available,President,,Republican,Doug Burgum,0,0,0,0
Treutlen,not available,President,,Republican,Nikki Haley,4,16,0,0
Treutlen,not available,President,,Republican,Perry Johnson,0,0,0,0
Treutlen,not available,President,,Republican,Ron DeSantis,1,3,0,0
Treutlen,not available,President,,Republican,Ryan L. Binkley,1,0,0,0
Treutlen,not available,President,,Republican,Tim Scott,0,1,0,0
Treutlen,not available,President,,Republican,Vivek Ramaswamy,0,0,0,0
Troup,not available,President,,Democrat,Dean Phillips,6,4,3,0
Troup,not available,President,,Democrat,"Joseph R. Biden, Jr.",538,445,113,1
Troup,not available,President,,Democrat,Marianne Williamson,22,13,1,0
Troup,not available,President,,Republican,Asa Hutchinson,3,2,0,0
Troup,not available,President,,Republican,Chris Christie,6,2,0,0
Troup,not available,President,,Republican,David Stuckenberg,2,0,0,0
Troup,not available,President,,Republican,Donald J. Trump,2430,1490,93,4
Troup,not available,President,,Republican,Doug Burgum,0,0,0,0
Troup,not available,President,,Republican,Nikki Haley,92,246,23,0
Troup,not available,President,,Republican,Perry Johnson,0,0,0,0
Troup,not available,President,,Republican,Ron DeSantis,31,15,1,0
Troup,not available,President,,Republican,Ryan L. Binkley,1,0,0,0
Troup,not available,President,,Republican,Tim Scott,5,3,0,0
Troup,not available,President,,Republican,Vivek Ramaswamy,4,5,0,0
Turner,not available,President,,Democrat,Dean Phillips,5,2,0,0
Turner,not available,President,,Democrat,"Joseph R. Biden, Jr.",69,124,7,0
Turner,not available,President,,Democrat,Marianne Williamson,2,5,0,0
Turner,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Turner,not available,President,,Republican,Chris Christie,0,1,0,0
Turner,not available,President,,Republican,David Stuckenberg,0,0,0,0
Turner,not available,President,,Republican,Donald J. Trump,273,381,10,2
Turner,not available,President,,Republican,Doug Burgum,0,0,0,0
Turner,not available,President,,Republican,Nikki Haley,5,17,1,0
Turner,not available,President,,Republican,Perry Johnson,0,0,0,0
Turner,not available,President,,Republican,Ron DeSantis,9,3,0,0
Turner,not available,President,,Republican,Ryan L. Binkley,0,1,0,0
Turner,not available,President,,Republican,Tim Scott,0,1,0,0
Turner,not available,President,,Republican,Vivek Ramaswamy,1,0,0,0
Twiggs,not available,President,,Democrat,Dean Phillips,10,1,1,0
Twiggs,not available,President,,Democrat,"Joseph R. Biden, Jr.",218,138,36,0
Twiggs,not available,President,,Democrat,Marianne Williamson,11,3,0,0
Twiggs,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Twiggs,not available,President,,Republican,Chris Christie,0,0,0,0
Twiggs,not available,President,,Republican,David Stuckenberg,3,0,0,0
Twiggs,not available,President,,Republican,Donald J. Trump,447,137,11,0
Twiggs,not available,President,,Republican,Doug Burgum,0,0,0,0
Twiggs,not available,President,,Republican,Nikki Haley,11,9,1,0
Twiggs,not available,President,,Republican,Perry Johnson,0,0,0,0
Twiggs,not available,President,,Republican,Ron DeSantis,3,0,0,0
Twiggs,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Twiggs,not available,President,,Republican,Tim Scott,0,0,0,0
Twiggs,not available,President,,Republican,Vivek Ramaswamy,0,0,0,0
Union,not available,President,,Democrat,Dean Phillips,7,10,0,0
Union,not available,President,,Democrat,"Joseph R. Biden, Jr.",132,234,35,0
Union,not available,President,,Democrat,Marianne Williamson,12,8,1,0
Union,not available,President,,Republican,Asa Hutchinson,0,1,1,0
Union,not available,President,,Republican,Chris Christie,4,5,0,0
Union,not available,President,,Republican,David Stuckenberg,1,0,0,0
Union,not available,President,,Republican,Donald J. Trump,1981,2313,79,0
Union,not available,President,,Republican,Doug Burgum,0,1,0,0
Union,not available,President,,Republican,Nikki Haley,88,374,25,0
Union,not available,President,,Republican,Perry Johnson,0,0,0,0
Union,not available,President,,Republican,Ron DeSantis,27,40,0,0
Union,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Union,not available,President,,Republican,Tim Scott,2,5,0,0
Union,not available,President,,Republican,Vivek Ramaswamy,4,3,0,0
Upson,not available,President,,Democrat,Dean Phillips,8,6,0,0
Upson,not available,President,,Democrat,"Joseph R. Biden, Jr.",257,313,40,0
Upson,not available,President,,Democrat,Marianne Williamson,3,12,0,0
Upson,not available,President,,Republican,Asa Hutchinson,0,1,0,0
Upson,not available,President,,Republican,Chris Christie,3,2,0,0
Upson,not available,President,,Republican,David Stuckenberg,0,0,0,0
Upson,not available,President,,Republican,Donald J. Trump,871,1307,68,2
Upson,not available,President,,Republican,Doug Burgum,0,0,1,0
Upson,not available,President,,Republican,Nikki Haley,20,111,14,0
Upson,not available,President,,Republican,Perry Johnson,0,1,0,0
Upson,not available,President,,Republican,Ron DeSantis,6,10,0,0
Upson,not available,President,,Republican,Ryan L. Binkley,0,1,0,0
Upson,not available,President,,Republican,Tim Scott,1,1,0,0
Upson,not available,President,,Republican,Vivek Ramaswamy,1,2,0,0
Walker,not available,President,,Democrat,Dean Phillips,13,12,2,0
Walker,not available,President,,Democrat,"Joseph R. Biden, Jr.",281,211,88,0
Walker,not available,President,,Democrat,Marianne Williamson,17,10,2,0
Walker,not available,President,,Republican,Asa Hutchinson,4,2,0,0
Walker,not available,President,,Republican,Chris Christie,11,2,0,0
Walker,not available,President,,Republican,David Stuckenberg,1,0,0,0
Walker,not available,President,,Republican,Donald J. Trump,2820,2081,134,1
Walker,not available,President,,Republican,Doug Burgum,1,0,0,0
Walker,not available,President,,Republican,Nikki Haley,152,277,33,0
Walker,not available,President,,Republican,Perry Johnson,0,0,0,0
Walker,not available,President,,Republican,Ron DeSantis,49,28,2,0
Walker,not available,President,,Republican,Ryan L. Binkley,1,3,0,0
Walker,not available,President,,Republican,Tim Scott,13,3,0,0
Walker,not available,President,,Republican,Vivek Ramaswamy,5,4,0,0
Walton,not available,President,,Democrat,Dean Phillips,11,18,3,0
Walton,not available,President,,Democrat,"Joseph R. Biden, Jr.",498,606,65,0
Walton,not available,President,,Democrat,Marianne Williamson,22,21,0,0
Walton,not available,President,,Republican,Asa Hutchinson,3,2,0,0
Walton,not available,President,,Republican,Chris Christie,10,7,1,0
Walton,not available,President,,Republican,David Stuckenberg,3,3,0,0
Walton,not available,President,,Republican,Donald J. Trump,5146,3728,185,0
Walton,not available,President,,Republican,Doug Burgum,0,0,0,0
Walton,not available,President,,Republican,Nikki Haley,198,530,65,0
Walton,not available,President,,Republican,Perry Johnson,0,1,0,0
Walton,not available,President,,Republican,Ron DeSantis,72,59,1,1
Walton,not available,President,,Republican,Ryan L. Binkley,7,1,1,0
Walton,not available,President,,Republican,Tim Scott,11,9,0,0
Walton,not available,President,,Republican,Vivek Ramaswamy,15,3,0,0
Ware,not available,President,,Democrat,Dean Phillips,5,8,5,0
Ware,not available,President,,Democrat,"Joseph R. Biden, Jr.",127,399,72,0
Ware,not available,President,,Democrat,Marianne Williamson,5,18,1,0
Ware,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Ware,not available,President,,Republican,Chris Christie,1,0,1,0
Ware,not available,President,,Republican,David Stuckenberg,0,0,0,0
Ware,not available,President,,Republican,Donald J. Trump,1221,948,77,3
Ware,not available,President,,Republican,Doug Burgum,0,1,0,0
Ware,not available,President,,Republican,Nikki Haley,19,92,2,0
Ware,not available,President,,Republican,Perry Johnson,0,0,0,0
Ware,not available,President,,Republican,Ron DeSantis,9,16,2,0
Ware,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Ware,not available,President,,Republican,Tim Scott,0,4,0,0
Ware,not available,President,,Republican,Vivek Ramaswamy,1,2,0,0
Warren,not available,President,,Democrat,Dean Phillips,3,2,1,0
Warren,not available,President,,Democrat,"Joseph R. Biden, Jr.",96,44,4,0
Warren,not available,President,,Democrat,Marianne Williamson,5,1,1,0
Warren,not available,President,,Republican,Asa Hutchinson,1,0,0,0
Warren,not available,President,,Republican,Chris Christie,0,2,0,0
Warren,not available,President,,Republican,David Stuckenberg,0,0,0,0
Warren,not available,President,,Republican,Donald J. Trump,141,154,3,0
Warren,not available,President,,Republican,Doug Burgum,0,0,0,0
Warren,not available,President,,Republican,Nikki Haley,6,25,0,0
Warren,not available,President,,Republican,Perry Johnson,0,0,0,0
Warren,not available,President,,Republican,Ron DeSantis,2,0,0,0
Warren,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Warren,not available,President,,Republican,Tim Scott,0,1,0,0
Warren,not available,President,,Republican,Vivek Ramaswamy,0,0,0,0
Washington,not available,President,,Democrat,Dean Phillips,13,5,0,0
Washington,not available,President,,Democrat,"Joseph R. Biden, Jr.",336,196,43,0
Washington,not available,President,,Democrat,Marianne Williamson,8,10,1,0
Washington,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Washington,not available,President,,Republican,Chris Christie,0,1,0,0
Washington,not available,President,,Republican,David Stuckenberg,0,1,0,0
Washington,not available,President,,Republican,Donald J. Trump,613,281,27,0
Washington,not available,President,,Republican,Doug Burgum,0,0,0,0
Washington,not available,President,,Republican,Nikki Haley,21,43,2,0
Washington,not available,President,,Republican,Perry Johnson,0,1,0,0
Washington,not available,President,,Republican,Ron DeSantis,6,2,0,0
Washington,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Washington,not available,President,,Republican,Tim Scott,1,0,0,0
Washington,not available,President,,Republican,Vivek Ramaswamy,1,1,0,0
Wayne,not available,President,,Democrat,Dean Phillips,6,7,0,0
Wayne,not available,President,,Democrat,"Joseph R. Biden, Jr.",157,203,15,0
Wayne,not available,President,,Democrat,Marianne Williamson,6,3,0,0
Wayne,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Wayne,not available,President,,Republican,Chris Christie,3,0,0,0
Wayne,not available,President,,Republican,David Stuckenberg,0,0,0,0
Wayne,not available,President,,Republican,Donald J. Trump,1471,1174,53,0
Wayne,not available,President,,Republican,Doug Burgum,0,0,0,0
Wayne,not available,President,,Republican,Nikki Haley,45,173,14,0
Wayne,not available,President,,Republican,Perry Johnson,1,0,0,0
Wayne,not available,President,,Republican,Ron DeSantis,22,8,1,0
Wayne,not available,President,,Republican,Ryan L. Binkley,0,3,1,0
Wayne,not available,President,,Republican,Tim Scott,4,2,1,0
Wayne,not available,President,,Republican,Vivek Ramaswamy,2,2,0,0
Webster,not available,President,,Democrat,Dean Phillips,0,1,0,0
Webster,not available,President,,Democrat,"Joseph R. Biden, Jr.",30,20,3,0
Webster,not available,President,,Democrat,Marianne Williamson,0,0,0,0
Webster,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Webster,not available,President,,Republican,Chris Christie,0,0,0,0
