precinct,precinct id,precinct reporting,registered voters,non ballots cast,rep ballots cast,dem ballots cast,lib ballots cast,grn ballots cast,con ballots cast,turnout percentage,contest title,contest id,contest party,choice name,choice id,choice party,total votes
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - REPUBLICAN,261,REP,Unassigned write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,AL GERBER,1,,159
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,Rejected write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,Unassigned write-ins,0,,5
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,JAY BRADEN,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,JOSEPH SCHNAPP,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,Rejected write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,Unassigned write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - GREEN,264,GRN,Rejected write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - GREEN,264,GRN,Unassigned write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - CONSTITUTION,265,CON,Rejected write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - CONSTITUTION,265,CON,Unassigned write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,MARY JANE JOKERST,1,,66
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,Rejected write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,Unassigned write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,ASMA RAZA,1,,152
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,Rejected write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,Unassigned write-ins,0,,7
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - LIBERTARIAN,268,LIB,Rejected write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - LIBERTARIAN,268,LIB,Unassigned write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - GREEN,269,GRN,Rejected write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - GREEN,269,GRN,Unassigned write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - CONSTITUTION,270,CON,Rejected write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - CONSTITUTION,270,CON,Unassigned write-ins,0,,0
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,STATE OF MISSOURI - CONSTITUTIONAL AMENDMENT NO. 2,371,NON,YES,1,,182
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,STATE OF MISSOURI - CONSTITUTIONAL AMENDMENT NO. 2,371,NON,NO,2,,115
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,ST. LOUIS COUNTY - PROPOSITION C,372,NON,YES,1,,187
MR - 029,796,Reporting,790,6,79,219,2,0,0,38.73,ST. LOUIS COUNTY - PROPOSITION C,372,NON,NO,2,,96
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,U.S. REPRESENTATIVE - DISTRICT 2 - REPUBLICAN,4,REP,ANN WAGNER,1,,48
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,U.S. REPRESENTATIVE - DISTRICT 2 - DEMOCRATIC,5,DEM,JILL SCHUPP,1,,98
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,U.S. REPRESENTATIVE - DISTRICT 2 - LIBERTARIAN,6,LIB,MARTIN SCHULTE,1,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,GOVERNOR - REPUBLICAN,7,REP,RALEIGH RITTER,1,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,GOVERNOR - REPUBLICAN,7,REP,MIKE PARSON,2,,44
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,GOVERNOR - REPUBLICAN,7,REP,JAMES W. (JIM) NEELY,3,,1
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,GOVERNOR - REPUBLICAN,7,REP,SAUNDRA McDOWELL,4,,2
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,GOVERNOR - DEMOCRATIC,8,DEM,NICOLE GALLOWAY,1,,88
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,GOVERNOR - DEMOCRATIC,8,DEM,JIMMIE MATTHEWS,2,,3
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,GOVERNOR - DEMOCRATIC,8,DEM,ANTOIN JOHNSON,3,,4
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,GOVERNOR - DEMOCRATIC,8,DEM,ERIC MORRISON,4,,3
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,GOVERNOR - DEMOCRATIC,8,DEM,ROBIN JOHN DANIEL VAN QUAETHEM,5,,1
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,GOVERNOR - LIBERTARIAN,9,LIB,RIK COMBS,1,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,GOVERNOR - GREEN,10,GRN,JEROME HOWARD BAUER,1,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,ARNIE C. AC DIENOFF,1,,4
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,MIKE KEHOE,2,,26
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,AARON T WISDOM,3,,4
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,MIKE CARTER,4,,9
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,LIEUTENANT GOVERNOR - DEMOCRATIC,12,DEM,GREGORY A UPCHURCH,1,,24
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,LIEUTENANT GOVERNOR - DEMOCRATIC,12,DEM,ALISSIA CANADY,2,,66
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,LIEUTENANT GOVERNOR - LIBERTARIAN,13,LIB,BILL SLANTZ,1,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,LIEUTENANT GOVERNOR - GREEN,14,GRN,KELLEY DRAGOO,1,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,SECRETARY OF STATE - REPUBLICAN,15,REP,JOHN R. (JAY) ASHCROFT,1,,48
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,SECRETARY OF STATE - DEMOCRATIC,16,DEM,YINKA FALETI,1,,86
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,SECRETARY OF STATE - LIBERTARIAN,17,LIB,CARL HERMAN FREESE,1,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,SECRETARY OF STATE - GREEN,18,GRN,PAUL LEHMANN,1,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,SECRETARY OF STATE - CONSTITUTION,19,CON,PAUL VENABLE,1,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,STATE TREASURER - REPUBLICAN,20,REP,SCOTT FITZPATRICK,1,,45
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,STATE TREASURER - DEMOCRATIC,21,DEM,VICKI LORENZ ENGLUND,1,,89
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,STATE TREASURER - LIBERTARIAN,22,LIB,NICHOLAS (NICK) KASOFF,1,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,STATE TREASURER - GREEN,23,GRN,JOSEPH CIVETTINI,1,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,ATTORNEY GENERAL - REPUBLICAN,24,REP,ERIC SCHMITT,1,,47
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,ATTORNEY GENERAL - DEMOCRATIC,25,DEM,RICH FINNERAN,1,,51
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,ATTORNEY GENERAL - DEMOCRATIC,25,DEM,ELAD GROSS,2,,39
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,ATTORNEY GENERAL - LIBERTARIAN,26,LIB,KEVIN C BABCOCK,1,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,STATE REPRESENTATIVE - DISTRICT 99 - REPUBLICAN,72,REP,LEE ANN PITMAN,1,,36
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,STATE REPRESENTATIVE - DISTRICT 99 - REPUBLICAN,72,REP,"VINCE (JOHN) MORELAND, JR.",2,,10
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,STATE REPRESENTATIVE - DISTRICT 99 - DEMOCRATIC,73,DEM,TRISH GUNBY,1,,92
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,ST. LOUIS COUNTY EXECUTIVE - REPUBLICAN,79,REP,PAUL BERRY III,1,,29
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,ST. LOUIS COUNTY EXECUTIVE - REPUBLICAN,79,REP,ED GOLTERMAN,2,,16
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,JAKE ZIMMERMAN,1,,29
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,SAM PAGE,2,,49
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,MARK MANTOVANI,3,,15
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,JAMIE TOLLIVER,4,,8
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,ST. LOUIS COUNTY EXECUTIVE - LIBERTARIAN,81,LIB,"THEO BROWN, SR.",1,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,ST. LOUIS COUNTY EXECUTIVE - GREEN,82,GRN,ELIZABETH (BETSEY) MITCHELL,1,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - REPUBLICAN,261,REP,MARK E. DUNN,1,,41
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - REPUBLICAN,261,REP,Rejected write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - REPUBLICAN,261,REP,Unassigned write-ins,0,,1
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,AL GERBER,1,,84
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,Rejected write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,Unassigned write-ins,0,,1
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,JAY BRADEN,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,JOSEPH SCHNAPP,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,Rejected write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,Unassigned write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - GREEN,264,GRN,Rejected write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - GREEN,264,GRN,Unassigned write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - CONSTITUTION,265,CON,Rejected write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - CONSTITUTION,265,CON,Unassigned write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,MARY JANE JOKERST,1,,42
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,Rejected write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,Unassigned write-ins,0,,1
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,ASMA RAZA,1,,82
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,Rejected write-ins,0,,1
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,Unassigned write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - LIBERTARIAN,268,LIB,Rejected write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - LIBERTARIAN,268,LIB,Unassigned write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - GREEN,269,GRN,Rejected write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - GREEN,269,GRN,Unassigned write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - CONSTITUTION,270,CON,Rejected write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - CONSTITUTION,270,CON,Unassigned write-ins,0,,0
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,STATE OF MISSOURI - CONSTITUTIONAL AMENDMENT NO. 2,371,NON,YES,1,,108
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,STATE OF MISSOURI - CONSTITUTIONAL AMENDMENT NO. 2,371,NON,NO,2,,52
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,ST. LOUIS COUNTY - PROPOSITION C,372,NON,YES,1,,90
MR - 030,797,Reporting,480,5,51,103,1,0,0,33.33,ST. LOUIS COUNTY - PROPOSITION C,372,NON,NO,2,,58
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,U.S. REPRESENTATIVE - DISTRICT 2 - REPUBLICAN,4,REP,ANN WAGNER,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,U.S. REPRESENTATIVE - DISTRICT 2 - DEMOCRATIC,5,DEM,JILL SCHUPP,1,,1
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,U.S. REPRESENTATIVE - DISTRICT 2 - LIBERTARIAN,6,LIB,MARTIN SCHULTE,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,GOVERNOR - REPUBLICAN,7,REP,RALEIGH RITTER,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,GOVERNOR - REPUBLICAN,7,REP,MIKE PARSON,2,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,GOVERNOR - REPUBLICAN,7,REP,JAMES W. (JIM) NEELY,3,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,GOVERNOR - REPUBLICAN,7,REP,SAUNDRA McDOWELL,4,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,GOVERNOR - DEMOCRATIC,8,DEM,NICOLE GALLOWAY,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,GOVERNOR - DEMOCRATIC,8,DEM,JIMMIE MATTHEWS,2,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,GOVERNOR - DEMOCRATIC,8,DEM,ANTOIN JOHNSON,3,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,GOVERNOR - DEMOCRATIC,8,DEM,ERIC MORRISON,4,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,GOVERNOR - DEMOCRATIC,8,DEM,ROBIN JOHN DANIEL VAN QUAETHEM,5,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,GOVERNOR - LIBERTARIAN,9,LIB,RIK COMBS,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,GOVERNOR - GREEN,10,GRN,JEROME HOWARD BAUER,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,ARNIE C. AC DIENOFF,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,MIKE KEHOE,2,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,AARON T WISDOM,3,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,MIKE CARTER,4,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,LIEUTENANT GOVERNOR - DEMOCRATIC,12,DEM,GREGORY A UPCHURCH,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,LIEUTENANT GOVERNOR - DEMOCRATIC,12,DEM,ALISSIA CANADY,2,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,LIEUTENANT GOVERNOR - LIBERTARIAN,13,LIB,BILL SLANTZ,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,LIEUTENANT GOVERNOR - GREEN,14,GRN,KELLEY DRAGOO,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,SECRETARY OF STATE - REPUBLICAN,15,REP,JOHN R. (JAY) ASHCROFT,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,SECRETARY OF STATE - DEMOCRATIC,16,DEM,YINKA FALETI,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,SECRETARY OF STATE - LIBERTARIAN,17,LIB,CARL HERMAN FREESE,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,SECRETARY OF STATE - GREEN,18,GRN,PAUL LEHMANN,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,SECRETARY OF STATE - CONSTITUTION,19,CON,PAUL VENABLE,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,STATE TREASURER - REPUBLICAN,20,REP,SCOTT FITZPATRICK,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,STATE TREASURER - DEMOCRATIC,21,DEM,VICKI LORENZ ENGLUND,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,STATE TREASURER - LIBERTARIAN,22,LIB,NICHOLAS (NICK) KASOFF,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,STATE TREASURER - GREEN,23,GRN,JOSEPH CIVETTINI,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,ATTORNEY GENERAL - REPUBLICAN,24,REP,ERIC SCHMITT,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,ATTORNEY GENERAL - DEMOCRATIC,25,DEM,RICH FINNERAN,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,ATTORNEY GENERAL - DEMOCRATIC,25,DEM,ELAD GROSS,2,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,ATTORNEY GENERAL - LIBERTARIAN,26,LIB,KEVIN C BABCOCK,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,STATE REPRESENTATIVE - DISTRICT 88 - REPUBLICAN,51,REP,KARAN PUJJI,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,STATE REPRESENTATIVE - DISTRICT 88 - DEMOCRATIC,52,DEM,TRACY McCREERY,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,STATE REPRESENTATIVE - DISTRICT 88 - LIBERTARIAN,53,LIB,STEPHEN R. JOHNSON,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,ST. LOUIS COUNTY EXECUTIVE - REPUBLICAN,79,REP,PAUL BERRY III,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,ST. LOUIS COUNTY EXECUTIVE - REPUBLICAN,79,REP,ED GOLTERMAN,2,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,JAKE ZIMMERMAN,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,SAM PAGE,2,,1
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,MARK MANTOVANI,3,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,JAMIE TOLLIVER,4,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,ST. LOUIS COUNTY EXECUTIVE - LIBERTARIAN,81,LIB,"THEO BROWN, SR.",1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,ST. LOUIS COUNTY EXECUTIVE - GREEN,82,GRN,ELIZABETH (BETSEY) MITCHELL,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - REPUBLICAN,261,REP,MARK E. DUNN,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - REPUBLICAN,261,REP,Rejected write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - REPUBLICAN,261,REP,Unassigned write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,AL GERBER,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,Rejected write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,Unassigned write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,JAY BRADEN,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,JOSEPH SCHNAPP,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,Rejected write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,Unassigned write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - GREEN,264,GRN,Rejected write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - GREEN,264,GRN,Unassigned write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - CONSTITUTION,265,CON,Rejected write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - CONSTITUTION,265,CON,Unassigned write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,MARY JANE JOKERST,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,Rejected write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,Unassigned write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,ASMA RAZA,1,,0
